ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,doi,year,note
P_0000000513,0000000513,pdf,4,42,THE IMPACT OF IDEOLOGY MISFIT ON OPEN SOURCE SOFTWARE COMMUNITIES AND COMPANIES 1,MIS Quarterly,"Daniel, Sherae L and Linder, Carl H and Maruping, Likoebe M and Robinson, J. Mack and Cataldo, Marcelo and Herbsleb, Jim",lfoppiano/grobid:0.8.1,data/pdfs/42_4/DanielMarupingCataldoEtAl2018.pdf,article,10.25300/MISQ/2018/14242,,
P_0000000514,0000000514,pdf,3,34,MOVING TOWARD BLACK HAT RESEARCH IN INFORMATION SYSTEMS SECURITY: AN EDITORIAL INTRODUCTION TO THE SPECIAL ISSUE,MIS Quarterly,"Adam Mahmood, M. and Siponen, Mikko and Straub, Detmar and Rao, H. Raghav and Raghu, T. S",lfoppiano/grobid:0.8.1,data/pdfs/34_3/MahmoodSiponenStraubEtAl2010.pdf,article,,,
P_0000000515,0000000515,pdf,3,26,STUDYING KNOWLEDGE MANAGEMENT IN INFORMATION SYSTEMS RESEARCH: DISCOURSES AND THEORETICAL ASSUMPTIONS 1,MIS Quarterly,"Schultze, Ulrike and Leidner, Dorothy E",lfoppiano/grobid:0.8.1,data/pdfs/26_3/SchultzeLeidner2002.pdf,article,,,
P_0000000516,0000000516,pdf,2,32,MANAGING THE KNOWLEDGE SUPPLY CHAIN: AN ORGANIZATIONAL LEARNING MODEL OF INFORMATION TECHNOLOGY OFFSHORE OUTSOURCING 1,MIS Quarterly,"Cha, Hoon S and Pingry, David E and Thatcher, Matt E and Konana, Prabhudev",lfoppiano/grobid:0.8.1,data/pdfs/32_2/ChaPingryThatcher2008.pdf,article,,,
P_0000000517,0000000517,pdf,3,40,THE COMPENSATORY INTERACTION BETWEEN USER CAPABILITIES AND TECHNOLOGY CAPABILITIES IN INFLUENCING TASK PERFORMANCE: AN EMPIRICAL ASSESSMENT IN TELEMEDICINE CONSULTATIONS 1,MIS Quarterly,"Serrano, Christina and Karahanna, Elena",lfoppiano/grobid:0.8.1,data/pdfs/40_3/SerranoKarahanna2016.pdf,article,,,
P_0000000518,0000000518,pdf,3,14,"KBS Circles: A Technology Transfer Initiative That Leverages Xerox's ""Leadership Through Quality Program""",MIS Quarterly,"Maletz, Mark C",lfoppiano/grobid:0.8.1,data/pdfs/14_3/Maletz1990.pdf,article,,,
P_0000000519,0000000519,pdf,2,39,HOW INFORMATION TECHNOLOGY GOVERNANCE MECHANISMS AND STRATEGIC ALIGNMENT INFLUENCE ORGANIZATIONAL PERFORMANCE: INSIGHTS FROM A MATCHED SURVEY OF BUSINESS AND IT MANAGERS 1,MIS Quarterly,"Shelly, Ping-Ju and Wu and Straub, Detmar W and Liang, Ting-Peng",lfoppiano/grobid:0.8.1,data/pdfs/39_2/WuStraubLiang2015.pdf,article,,,
P_0000000520,0000000520,pdf,1,24,UNDERSTANDING COMPUTER-MEDIATED DISCUSSIONS: POSITIVIST AND INTERPRETIVE ANALYSES OF GROUP SUPPORT SYSTEM USE 1,MIS Quarterly,"Trauth, Eileen M and Jessup, Leonard M",lfoppiano/grobid:0.8.1,data/pdfs/24_1/TrauthJessup2000.pdf,article,,,
P_0000000521,0000000521,pdf,4,38,STRATEGIC BEHAVIOR IN ONLINE REPUTATION SYSTEMS: EVIDENCE FROM REVOKING ON EBAY 1,MIS Quarterly,"Ye, Shun and Gao, Gordon and Viswanathan, Siva",lfoppiano/grobid:0.8.1,data/pdfs/38_4/YeGaoViswanathan2014.pdf,article,,,
P_0000000522,0000000522,pdf,4,34,AFFECT IN WEB INTERFACES: A STUDY OF THE IMPACTS OF WEB PAGE VISUAL COMPLEXITY AND ORDER 1,MIS Quarterly,"Deng, Liqiong and Poole, Marshall Scott",lfoppiano/grobid:0.8.1,data/pdfs/34_4/DengPoole2010.pdf,article,,,
P_0000000523,0000000523,pdf,3,41,EXAMINING THE MEDIATING ROLES OF COGNITIVE LOAD AND PERFORMANCE OUTCOMES IN USER SATISFACTION WITH A WEBSITE: A FIELD QUASI-EXPERIMENT 1,MIS Quarterly,"Paul, Jen-Hwa and Hu and Hu, Han-Fen and Fang, Xiao",lfoppiano/grobid:0.8.1,data/pdfs/41_3/HuHuFang2017.pdf,article,,,
P_0000000524,0000000524,pdf,4,6,Editoriai Preview,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/6_4/DicksonNichis1982.pdf,article,,,Contents
P_0000000525,0000000525,pdf,4,16,Empowerment: Key to IS World-Class Quality,MIS Quarterly,"Shrednick, Harvey R",lfoppiano/grobid:0.8.1,data/pdfs/16_4/ShrednickShuttWeiss1992.pdf,article,,,
P_0000000526,0000000526,pdf,3,18,Reengineering at CIGNA Business Reengineering at ClGNA Corporation: Experiences and Lessons Learned From the First Five Years 1,MIS Quarterly,"Caron, J. Raymond and Stoddard, Donna B",lfoppiano/grobid:0.8.1,data/pdfs/18_3/CaronJarvenpaaStoddard1994.pdf,article,,,
P_0000000527,0000000527,pdf,1,22,Success of Data Resource Management in Distributed Environments: An Empirical Investigation 1,MIS Quarterly,"Jain, Hemant and Ramamurthy, K. and Ryu, Hwa-Suk and Yasai-Ardekani, Masoud",lfoppiano/grobid:0.8.1,data/pdfs/22_1/JainRamamurthyRyuEtAl1998.pdf,article,,,
P_0000000528,0000000528,pdf,3,36,CONCEPTUALIZING GENERALIZABILITY: NEW CONTRIBUTIONS AND A REPLY 1,MIS Quarterly,"Lee, Allen S and Baskerville, Richard L",lfoppiano/grobid:0.8.1,data/pdfs/36_3/LeeBaskerville2012.pdf,article,,,
P_0000000529,0000000529,pdf,3,17,The IS Expectation Gap: Industry Expectations Versus Academic Preparation,MIS Quarterly,"Trauth, Eileen M and Lee, Denis",lfoppiano/grobid:0.8.1,data/pdfs/17_3/TrauthFarwellLee1993.pdf,article,,,
P_0000000530,0000000530,pdf,1,41,IS VOLUNTARY PROFILING WELFARE ENHANCING? 1,MIS Quarterly,"Koh, Byungwan and Raghunathan, Srinivasan and Nault, Barrie R",lfoppiano/grobid:0.8.1,data/pdfs/41_1/KohRaghunathanNault2017.pdf,article,,,
P_0000000531,0000000531,pdf,3,38,DIGRESSION AND VALUE CONCATENATION TO ENABLE PRIVACY-PRESERVING REGRESSION 1,MIS Quarterly,"Li, Xiao-Bai and Sarkar, Sumit",lfoppiano/grobid:0.8.1,data/pdfs/38_3/LiSarkar2014.pdf,article,,,
P_0000000532,0000000532,pdf,1,12,Restoring a Sense of Control During Implementation: How User Involvement Leads to System Acceptance,MIS Quarterly,"Baronas, Ann-Marie K and Reis, Meryl",lfoppiano/grobid:0.8.1,data/pdfs/12_1/BaronasLouis1988.pdf,article,,,
P_0000000533,0000000533,pdf,2,31,Saunders/Editor's Comments,MIS Quarterly,"Vessey, I. and Ramesh, V. and Glass, R. L",lfoppiano/grobid:0.8.1,data/pdfs/31_2/Saunders2007.pdf,article,,,
P_0000000534,0000000534,pdf,3,30,"ELECTRONIC MARKETPLACES AND PRICE TRANSPARENCY: STRATEGY, INFORMATION TECHNOLOGY, AND SUCCESS 1",MIS Quarterly,"Soh, Christina and Markus, M. Lynne and Goh, Kim Huat",lfoppiano/grobid:0.8.1,data/pdfs/30_3/SohMarkusGoh2006.pdf,article,,,
P_0000000535,0000000535,pdf,2,24,SYSTEM LIFE EXPECTANCY AND THE MAINTENANCE EFFORT: EXPLORING THEIR EQUILIBRATION 1,MIS Quarterly,"Swanson, E. Burton and Dans, Enrique",lfoppiano/grobid:0.8.1,data/pdfs/24_2/SwansonDans2000.pdf,article,,,
P_0000000536,0000000536,pdf,4,34,"THE IMPACT OF INFORMATION TECHNOLOGY AND TRANSACTIVE MEMORY SYSTEMS ON KNOWLEDGE SHARING, APPLICATION, AND TEAM PERFORMANCE: A FIELD STUDY 1",MIS Quarterly,"Choi, Sue Young and Lee, Heeseok and Yoo, Youngjin",lfoppiano/grobid:0.8.1,data/pdfs/34_4/ChoiLeeYoo2010.pdf,article,,,
P_0000000537,0000000537,pdf,1,28,BETA VERSUS VHS AND THE ACCEPTANCE OF ELECTRONIC BRAINSTORMING TECHNOLOGY 1,MIS Quarterly,"Dennis, Alan R and Reinicke, Bryan A",lfoppiano/grobid:0.8.1,data/pdfs/28_1/DennisReinicke2004.pdf,article,,,
P_0000000538,0000000538,pdf,1,44,EXAMINING HOW CHRONICALLY ILL PATIENTS' REACTIONS TO AND EFFECTIVE USE OF INFORMATION TECHNOLOGY CAN INFLUENCE HOW WELL THEY SELF-MANAGE THEIR ILLNESS 1,MIS Quarterly,"Savoli, Azadeh and Barki, Henri and Paré, Guy",lfoppiano/grobid:0.8.1,data/pdfs/44_1/SavoliBarkiPare2020.pdf,article,10.25300/MISQ/2020/15103,,
P_0000000539,0000000539,pdf,3,42,KNOW WHEN TO RUN: RECOMMENDATIONS IN CROWDSOURCING CONTESTS 1,MIS Quarterly,"Mo, Jiahui and Sarkar, Sumit and Menon, Syam",lfoppiano/grobid:0.8.1,data/pdfs/42_3/MoSarkarMenon2018.pdf,article,10.25300/MISQ/2018/14103,,
P_0000000540,0000000540,pdf,1,6,SMIS Members: A Membership Analysis,MIS Quarterly,"Ball, Leslie and Harris, Richard",lfoppiano/grobid:0.8.1,data/pdfs/6_1/BallHarris1982.pdf,article,,,
P_0000000541,0000000541,pdf,2,38,THE EFFECTS OF WEB PERSONALIZATION ON USER ATTITUDE AND BEHAVIOR: AN INTEGRATION OF THE ELABORATION LIKELIHOOD MODEL AND CONSUMER SEARCH THEORY 1,MIS Quarterly,"Shuk, Ying and Ho and Bodoff, David",lfoppiano/grobid:0.8.1,data/pdfs/38_2/HoBodoff2014.pdf,article,,,
P_0000000542,0000000542,pdf,,30,"A UNIFIED ECONOMIC MODEL OF STANDARD DIFFUSION: THE IMPACT OF STANDARDIZATION COST, NETWORK EFFECTS, AND NETWORK TOPOLOGYB",MIS Quarterly,"Mis and Weitzel, Tim and Beimborn, Daniei and Konig, Wolfgang",lfoppiano/grobid:0.8.1,data/pdfs/30_SI/WeitzelBeimbornKonig2006.pdf,article,,,
P_0000000543,0000000543,pdf,4,12,Model Management for Group Decision Support,MIS Quarterly,"Liang, Ting-Peng",lfoppiano/grobid:0.8.1,data/pdfs/12_4/Liang1988.pdf,article,,,
P_0000000544,0000000544,pdf,1,39,"EDITOR'S COMMENTS Sandy Slaughter: Outstanding Scholar, Incredible Human Being",MIS Quarterly,"Goes, Paulo B and Head, Management",lfoppiano/grobid:0.8.1,data/pdfs/39_1/Goes2015.pdf,article,,,
P_0000000545,0000000545,pdf,4,42,LIFE INTERRUPTED: THE EFFECTS OF TECHNOLOGY-MEDIATED WORK INTERRUPTIONS ON WORK AND NONWORK OUTCOMES 1,MIS Quarterly,"Chen, Adela and Karahanna, Elena",lfoppiano/grobid:0.8.1,data/pdfs/42_4/ChenKarahanna2018.pdf,article,10.25300/MISQ/2018/13631,,
P_0000000546,0000000546,pdf,4,43,HOW TECHNOLOGY-AFFORDED PRACTICES AT THE MICRO-LEVEL CAN GENERATE CHANGE AT THE FIELD LEVEL: THEORIZING THE RECURSIVE MECHANISM ACTUALIZED IN SWEDISH RHEUMATOLOGY 2000-2014 1,MIS Quarterly,"Essén, Anna and Winterstorm Värlander, Sara",lfoppiano/grobid:0.8.1,data/pdfs/43_4/EssenVarlander2019.pdf,article,10.25300/MISQ/2019/12164,,
P_0000000547,0000000547,pdf,3,19,The Use of Information Technology to Enhance Management School Education: A Theoretical View,MIS Quarterly,"Leidner, Dorothy E and Jarvenpaa, Sirkka L",lfoppiano/grobid:0.8.1,data/pdfs/19_3/LeidnerJarvenpaa1995.pdf,article,,,
P_0000000548,0000000548,pdf,3,32,DRESSING YOUR ONLINE AUCTION BUSINESS FOR SUCCESS: AN EXPERIMENT COMPARING TWO EBAY BUSINESSES 1,MIS Quarterly,"Gregg, Dawn G and Walczak, Steven",lfoppiano/grobid:0.8.1,data/pdfs/32_3/GreggWalczak2006.pdf,article,,,
P_0000000549,0000000549,pdf,4,35,UNDERSTANDING THE LINK BETWEEN INFORMATION TECHNOLOGY CAPABILITY AND ORGANIZATIONAL AGILITY: AN EMPIRICAL EXAMINATION 1,MIS Quarterly,"Lu, Ying and Lubar, Sheldon B",lfoppiano/grobid:0.8.1,data/pdfs/35_4/LuRamamurthy2011.pdf,article,,,
P_0000000550,0000000550,pdf,1,4,INTEGRATION OF ALGORITHMIC AIDS INTO DECISION SUPPORT SYSTEMS*,MIS Quarterly,"Barbosa, Co and Hirko, G.",lfoppiano/grobid:0.8.1,data/pdfs/4_1/BarbosaHirko1980.pdf,article,,,
P_0000000551,0000000551,pdf,4,39,INFORMATION TECHNOLOGY IMPACTS ON FIRM PERFORMANCE: AN EXTENSION OF KOHLI AND DEVARAJ (2003) 1,MIS Quarterly,"Sabherwal, Rajiv and Jeyaraj, Anand",lfoppiano/grobid:0.8.1,data/pdfs/39_4/SabherwalJeyaraj2015.pdf,article,,,
P_0000000552,0000000552,pdf,2,46,WHEN CONSTRUCTS BECOME OBSOLETE: A SYSTEMATIC APPROACH TO EVALUATING AND UPDATING CONSTRUCTS FOR INFORMATION SYSTEMS RESEARCH 1,MIS Quarterly,"Compeau, Deborah and Correia, John and Thatcher, Jason Bennett and Ho, Ying",lfoppiano/grobid:0.8.1,data/pdfs/46_2/CompeauCorreiaThatcher2022.pdf,article,10.25300/MISQ/2022/15516,,
P_0000000553,0000000553,pdf,4,44,"THEORIZING THE MULTIPLICITY OF DIGITAL PHENOMENA: THE ECOLOGY OF CONFIGURATIONS, CAUSAL RECIPES, AND GUIDELINES FOR APPLYING QCA 1",MIS Quarterly,"Park, Youngki and Fiss, Peer C and Sawy, Omar A El",lfoppiano/grobid:0.8.1,data/pdfs/44_4/ParkFissElSawy2020.pdf,article,10.25300/MISQ/2020/13879,,
P_0000000554,0000000554,pdf,4,41,HIDDEN PROFILES IN CORPORATE PREDICTION MARKETS: THE IMPACT OF PUBLIC INFORMATION PRECISION AND SOCIAL INTERACTIONS 1,MIS Quarterly,"Qiu, Liangfei and Cheng, Hsing Kenneth and Pu, Jingchuan",lfoppiano/grobid:0.8.1,data/pdfs/41_4/QiuChengPu2017.pdf,article,,,
P_0000000555,0000000555,pdf,2,9,Methodological Issues in Experimental IS Research: Experiences and Recommendations,MIS Quarterly,"Jarvenpaa, Sirkka L and Dickson, Gary W and Desanctis --, Gerardine",lfoppiano/grobid:0.8.1,data/pdfs/9_2/JarvenpaaDicksonDeSanctis1985.pdf,article,,,
P_0000000556,0000000556,pdf,2,44,OPTIMAL ASSET TRANSFER IN IT OUTSOURCING CONTRACTS 1,MIS Quarterly,"Shivendu, Shivendu and Zeng, David and Gurbaxani, Vijay",lfoppiano/grobid:0.8.1,data/pdfs/44_2/ShivenduZengGurbaxani2020.pdf,article,10.25300/MISQ/2020/12336,,
P_0000000557,0000000557,pdf,2,39,INCREASING ACCOUNTABILITY THROUGH USER-INTERFACE DESIGN ARTIFACTS: A NEW APPROACH TO ADDRESSING THE PROBLEM OF ACCESS-POLICY VIOLATIONS 1,MIS Quarterly,"Vance, Anthony and Lowry, Paul Benjamin and Eggett, Dennis",lfoppiano/grobid:0.8.1,data/pdfs/39_2/VanceLowryEggett2015.pdf,article,,,
P_0000000558,0000000558,pdf,4,11,Systems Analysis and Design: Current Practices,MIS Quarterly,"Necco, Charles R and Gordon, Carl L and Tsai, Nancy W",lfoppiano/grobid:0.8.1,data/pdfs/11_4/NeccoGordonTsai1987.pdf,article,,,
P_0000000559,0000000559,pdf,4,22,Survey Instruments in Information Systems,MIS Quarterly,"Newsted, Peter R and Huff, Sid L and Munro, Malcolm C",lfoppiano/grobid:0.8.1,data/pdfs/22_4/NewstedHuffMunro1998.pdf,article,,,
P_0000000560,0000000560,pdf,4,37,IMPACT OF WIKIPEDIA ON MARKET INFORMATION ENVIRONMENT: EVIDENCE ON MANAGEMENT DISCLOSURE AND INVESTOR REACTION 1,MIS Quarterly,"Xu, Sean Xin and Zhang, Michael",lfoppiano/grobid:0.8.1,data/pdfs/37_4/XuZhang2013.pdf,article,,,
P_0000000561,0000000561,pdf,4,30,REAL OPTIONS IN INFORMATION TECHNOLOGY RISK MANAGEMENT: AN EMPIRICAL VALIDATION OF RISK-OPTION RELATIONSHIPS 1,MIS Quarterly,"Benaroch, Michel and Whitman, Martin J and Lichtenstein, Yossi and Robinson, Karl",lfoppiano/grobid:0.8.1,data/pdfs/30_4/BenarochLichtensteinRobinson2006.pdf,article,,,
P_0000000562,0000000562,pdf,2,40,THE EMERGENCE OF SELF-ORGANIZING E-COMMERCE ECOSYSTEMS IN REMOTE VILLAGES OF CHINA: A TALE OF DIGITAL EMPOWERMENT FOR RURAL DEVELOPMENT 1,MIS Quarterly,"Leong, Carmen and Pan, Shan L and Newell, Sue and Cui, Lili",lfoppiano/grobid:0.8.1,data/pdfs/40_2/LeongPanNewellEtAl2016.pdf,article,,,
P_0000000563,0000000563,pdf,4,34,Authorship Trends from 2000 Through 2009,MIS Quarterly,"Straub, Detmar and Anderson, Chad",lfoppiano/grobid:0.8.1,data/pdfs/34_4/StraubAnderson2000.pdf,article,,2000,
P_0000000564,0000000564,pdf,2,32,"COCREATING UNDERSTANDING AND VALUE IN DISTRIBUTED WORK: HOW MEMBERS OF ONSITE AND OFFSHORE VENDOR TEAMS GIVE, MAKE, DEMAND, AND BREAK SENSE 1",MIS Quarterly,"Vlaar, Paul W L and Van Fenema, Paul C and Tiwari, Vinay",lfoppiano/grobid:0.8.1,data/pdfs/32_2/VlaarVanFenemaTiwari2008.pdf,article,,,
P_0000000565,0000000565,pdf,4,5,"Word Processing in a Major Corporation: Policies, Plans, and Management",MIS Quarterly,"West, Thomas W and Mullins, Carolyn J",lfoppiano/grobid:0.8.1,data/pdfs/5_4/WestMullins1981.pdf,article,,,
P_0000000566,0000000566,pdf,3,24,QUALITY MANAGEMENT IN SYSTEMS DEVELOPMENT: AN ORGANIZATIONAL SYSTEM PERSPECTIVE 1,MIS Quarterly,"Ravichandran, T. and Rai, Arun",lfoppiano/grobid:0.8.1,data/pdfs/24_3/RavichandranRai2000.pdf,article,,,
P_0000000567,0000000567,pdf,2,37,WHEN FILLING THE WAIT MAKES IT FEEL LONGER: A PARADIGM SHIFT PERSPECTIVE FOR MANAGING ONLINE DELAY 1,MIS Quarterly,"Hong, Weiyin and Hess, Traci J and Hardin, Andrew",lfoppiano/grobid:0.8.1,data/pdfs/37_2/HongHessHardin2013.pdf,article,,,
P_0000000568,0000000568,pdf,1,43,"SEE NO EVIL, HEAR NO EVIL? DISSECTING THE IMPACT OF ONLINE HACKER FORUMS 1",MIS Quarterly,"Yue, Wei T and Wang, Qiu-Hong and Hui, Kai-Lung",lfoppiano/grobid:0.8.1,data/pdfs/43_1/YueWangHui2019.pdf,article,10.25300/MISQ/2019/13042,,
P_0000000569,0000000569,pdf,3,20,Expert Systems Usage: Task Change and Intrinsic Motivation1,MIS Quarterly,"Gill, T. Grandon",lfoppiano/grobid:0.8.1,data/pdfs/20_3/Gill1996.pdf,article,,,
P_0000000570,0000000570,pdf,4,31,HOW HABIT LIMITS THE PREDICTIVE POWER OF INTENTION: THE CASE OF INFORMATION SYSTEMS CONTINUANCE 1,MIS Quarterly,"Limayem, Moez and Hirt, Sabine Gabriele and Cheung, Christy M K",lfoppiano/grobid:0.8.1,data/pdfs/31_4/LimayemHirtCheung2007.pdf,article,,,
P_0000000571,0000000571,pdf,3,36,A RESEARCH NOTE ON REPRESENTING PART-WHOLE RELATIONS IN CONCEPTUAL MODELING 1,MIS Quarterly,"Allen, Gove N and March, Salvatore T",lfoppiano/grobid:0.8.1,data/pdfs/36_3/AllenMarch2012.pdf,article,,,
P_0000000572,0000000572,pdf,1,29,WHY SHOULD I SHARE? EXAMINING SOCIAL CAPITAL AND KNOWLEDGE CONTRIBUTION IN ELECTRONIC NETWORKS OF PRACTICE 1,MIS Quarterly,"Mclure, Molly and Faraj, Samer",lfoppiano/grobid:0.8.1,data/pdfs/29_1/WaskoFaraj2005.pdf,article,,,
P_0000000573,0000000573,pdf,4,10,Information Systems for Crisis Management: Lessons from Southem Califomia Edison,MIS Quarterly,"Housel, Thomas J and Sawy, Omar A El and Donovan, Paul F",lfoppiano/grobid:0.8.1,data/pdfs/10_4/HouselSawyDonovan1986.pdf,article,,,
P_0000000574,0000000574,pdf,2,46,EVALUATING INFORMATION TECHNOLOGY INVESTMENTS: INSIGHTS FROM EXECUTIVES' TRADES 1,MIS Quarterly,"Havakhor, Taha and Sabherwal, Sanjiv and Sabherwal, Rajiv and Steelman, Zachary R",lfoppiano/grobid:0.8.1,data/pdfs/46_2/HavakhorSabherwalSabherwalEtAl2022.pdf,article,10.25300/MISQ/2022/16355,,
P_0000000575,0000000575,pdf,1,34,JOB CHARACTERISTICS AND JOB SATISFACTION: UNDERSTANDING THE ROLE OF ENTERPRISE RESOURCE PLANNING SYSTEM IMPLEMENTATION 1,MIS Quarterly,"Morris, Michael G and Venkatesh, Viswanath",lfoppiano/grobid:0.8.1,data/pdfs/34_1/MorrisVenkatesh2010.pdf,article,,,
P_0000000576,0000000576,pdf,3,9,A Prototyping Method for Applications Development by End Users and Information Systems Specialists,MIS Quarterly,"Kraushaar, James M and Shirland, Larry E",lfoppiano/grobid:0.8.1,data/pdfs/9_3/KraushaarShirland1985.pdf,article,,,
P_0000000577,0000000577,pdf,2,39,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/39_2/DeGrosse2015.pdf,article,,,
P_0000000578,0000000578,pdf,1,16,A Synthesis of Research on Requirements Analysis and Knowledge Acquisition Techniques,MIS Quarterly,"Byrd, Terry Anthony and Cossick, Kathy L and Zmud, Robert W",lfoppiano/grobid:0.8.1,data/pdfs/16_1/ByrdCossickZmud1992.pdf,article,,,
P_0000000579,0000000579,pdf,3,37,SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH CAUSAL EXPLANATION IN THE COORDINATING PROCESS: A CRITICAL REALIST CASE STUDY OF FEDERATED IT GOVERNANCE STRUCTURES 1,MIS Quarterly,"Williams, Clay K and Karahanna, Elena and Mingers, John and Mutch, Alistair and Willcocks, Leslie",lfoppiano/grobid:0.8.1,data/pdfs/37_3/WilliamsKarahanna2013.pdf,article,,,
P_0000000580,0000000580,pdf,4,36,SPECIAL ISSUE: BUSINESS INTELLIGENCE RESEARCH WEB 2.0 ENVIRONMENTAL SCANNING AND ADAPTIVE DECISION SUPPORT FOR BUSINESS MERGERS AND ACQUISITIONS 1,MIS Quarterly,"Lau, Raymond Y K and Liao, Stephen S Y and Wong, K. F and Dickson, K. W and Chiu",lfoppiano/grobid:0.8.1,data/pdfs/36_4/LauLiaoWongEtAl2012.pdf,article,,,
P_0000000581,0000000581,pdf,3,6,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/6_3/Swanson1982.pdf,article,,,
P_0000000582,0000000582,pdf,2,15,Executive Involvement and Participation in the Management of Information Technology,MIS Quarterly,"Jarvenpaa, Sirkka L",lfoppiano/grobid:0.8.1,data/pdfs/15_2/JarvenpaaIves1991.pdf,article,,,
P_0000000583,0000000583,pdf,3,39,EXHAUSTION FROM INFORMATION SYSTEM CAREER EXPERIENCE: IMPLICATIONS FOR TURN-AWAY INTENTION 1,MIS Quarterly,"Armstrong, Deborah J and Brooks, Nita G and Riemenschneider, Cynthia K",lfoppiano/grobid:0.8.1,data/pdfs/39_3/ArmstrongBrooksRiemenschneider2015.pdf,article,,,
P_0000000584,0000000584,pdf,4,43,A POTATO SALAD WITH A LEMON TWIST: USING A SUPPLY-SIDE SHOCK TO STUDY THE IMPACT OF OPPORTUNISTIC BEHAVIOR ON CROWDFUNDING PLATFORMS 1,MIS Quarterly,"Geva, Hilah and Barzilay, Ohad and Oestreicher-Singer, Gal",lfoppiano/grobid:0.8.1,data/pdfs/43_4/GevaBarzilayOestreicherSinger2019.pdf,article,10.25300/MISQ/2019/14572,,
P_0000000585,0000000585,pdf,1,23,A SET OF PRINCIPLES FOR CONDUCTING AND EVALUATING INTERPRETIVE FIELD STUDIES IN INFORMATION SYSTEMS 1,MIS Quarterly,"Mis - Rterly, C. and Klein, Heinz K and Myers, Michael D",lfoppiano/grobid:0.8.1,data/pdfs/23_1/KleinMyers1999.pdf,article,,,
P_0000000586,0000000586,pdf,4,6,Inter-Organization Information Sharing Systems,MIS Quarterly,"Barrett, Stephanie and Konsynski, Benn",lfoppiano/grobid:0.8.1,data/pdfs/6_4/BarrettKonsynski1982.pdf,article,,,
P_0000000587,0000000587,pdf,4,43,FAKE NEWS ON SOCIAL MEDIA: PEOPLE BELIEVE WHAT THEY WANT TO BELIEVE WHEN IT MAKES NO SENSE AT ALL 1,MIS Quarterly,"Moravec, Patricia L and Minas, Randall K and Dennis, Alan R",lfoppiano/grobid:0.8.1,data/pdfs/43_4/MoravecMinasDennis2019.pdf,article,10.25300/MISQ/2019/15505,,
P_0000000588,0000000588,pdf,1,33,ARE TWO HEADS BETTER THAN ONE FOR SOFTWARE DEVELOPMENT? THE PRODUCTIVITY PARADOX OF PAIR PROGRAMMING 1,MIS Quarterly,"Balijepally, Venugopal and Mahapatra, Radhakanta and Nerur, Sridhar and Price, Kenneth H",lfoppiano/grobid:0.8.1,data/pdfs/33_1/BalijepallyMahapatraNerurEtAl2009.pdf,article,,,
P_0000000589,0000000589,pdf,3,2,TOTAL CUSTOMER RELATIONSHIP*,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/2_3/Synnott1978.pdf,article,,,
P_0000000590,0000000590,pdf,4,39,WORK HARDER OR WORK SMARTER? INFORMATION TECHNOLOGY AND RESOURCE ALLOCATION IN HEALTHCARE PROCESSES 1,MIS Quarterly,"Yeow, Adrian and Goh, Kim Huat",lfoppiano/grobid:0.8.1,data/pdfs/39_4/YeowGoh2015.pdf,article,,,
P_0000000591,0000000591,pdf,1,30,UNDERSTANDING AND PREDICTING ELECTRONIC COMMERCE ADOPTION: AN EXTENSION OF THE THEORY OF PLANNED BEHAVIOR 1,MIS Quarterly,"Pavlou, Paul A and Fygenson, Mendel",lfoppiano/grobid:0.8.1,data/pdfs/30_1/PavlouFygenson2006.pdf,article,,,
P_0000000592,0000000592,pdf,1,40,FREE VERSUS FOR-A-FEE: THE IMPACT OF A PAYWALL ON THE PATTERN AND EFFECTIVENESS OF WORD-OF-MOUTH VIA SOCIAL MEDIA 1,MIS Quarterly,"Oh, Hyelim and Animesh, Animesh and Pinsonneault, Alain",lfoppiano/grobid:0.8.1,data/pdfs/40_1/OhAnimeshPinsonneault2016.pdf,article,,,
P_0000000593,0000000593,pdf,4,37,A LONGITUDINAL STUDY OF HERD BEHAVIOR IN THE ADOPTION AND CONTINUED USE OF TECHNOLOGY 1,MIS Quarterly,"Sun, Heshan",lfoppiano/grobid:0.8.1,data/pdfs/37_4/Sun2013.pdf,article,,2012,
P_0000000594,0000000594,pdf,3,8,Project Management Considerations for Distributed Processing Applications,MIS Quarterly,"Felix, Robert G and Harrison, William L",lfoppiano/grobid:0.8.1,data/pdfs/8_3/FelixHarrison1984.pdf,article,,,
P_0000000595,0000000595,pdf,3,45,HOW TRUST LEADS TO COMMITMENT ON MICROSOURCING PLATFORMS: UNRAVELING THE EFFECTS OF GOVERNANCE AND THIRD-PARTY MECHANISMS ON TRIADIC MICROSOURCING RELATIONSHIPS 1,MIS Quarterly,"Guo, Wenbo and Straub, Detmar and Zhang, Pengzhu and Cai, Zhao",lfoppiano/grobid:0.8.1,data/pdfs/45_3/GuoStraubZhangEtAl2021.pdf,article,10.25300/MISQ/2021/14349,,
