ID,ID,ENTRYTYPE,file,grobid-version,journal,title,volume,number,author,doi,year,note
0000000379,0000000379,article,data/pdfs/21_2/NgwenyamaLee1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Communication Richness in Electronic Mail: Critical Social Theory and the Contextuality of Meaning 1,21,2,"Ngwenyama, Ojelanki K and Lee, Allen S",,,
0000000380,0000000380,article,data/pdfs/42_1/FengJiangLiu2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"QUALITY, PRICING, AND RELEASE TIME: OPTIMAL MARKET ENTRY STRATEGY FOR SOFTWARE-AS-A-SERVICE VENDORS 1",42,1,"Feng, Haiyang and Jiang, Zhengrui and Liu, Dengpan",10.25300/MISQ/2018/14057,,
0000000381,0000000381,article,data/pdfs/41_2/LinGohHeng2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE DEMAND EFFECTS OF PRODUCT RECOMMENDATION NETWORKS: AN EMPIRICAL ANALYSIS OF NETWORK DIVERSITY AND STABILITY 1,41,2,"Lin, Zhije and Goh, Khim-Yong and Heng, Cheng-Suang",,,
0000000382,0000000382,article,data/pdfs/46_1/RezazadeMehriziNicoliniRodon2022.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"HOW DO ORGANIZATIONS LEARN FROM INFORMATION SYSTEM INCIDENTS? A SYNTHESIS OF THE PAST, PRESENT, AND FUTURE 1",46,1,"Rezazade Mehrizi, Mohammad H and Nicolini, Davide and Mòdol, Joan Rodon",10.25300/MISQ/2022/14305,,
0000000383,0000000383,article,data/pdfs/10_4/FerrattShort1986.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Motlva t/onal Differences Are Information Systems People Different: An Investigation of Motivational Differences,10,4,"Ferratt, Thomas W and Shod, Larry E",,,
0000000384,0000000384,article,data/pdfs/14_3/LambertiWallace1990.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Intelligent Interface Design: An Empirical Assessment of Knowledge Presentation in Expert Systems I,14,3,"Lamberti, Donna M and Wallace, William A",,,
0000000385,0000000385,article,data/pdfs/19_4/NaultDexter1995.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Added Value and Pricing With Information Technology,19,4,"Nault, Barrie R and Dexter, Albert S",,,
0000000386,0000000386,article,data/pdfs/22_3/LacityWillcocks1998.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,An Empirical Investigation of Information Technology Sourcing Practices: Lessons From Experience,22,3,"Lacity, Mary C. and Willcocks, Leslie P.",,,
0000000387,0000000387,article,data/pdfs/21_4/CrossEarlSampler1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Transformation of the IT Function at British Petroleum I,21,4,"Cross, John and Petroleum, British and Earl, Michael J and Sampler, Jeffrey L",,,
0000000388,0000000388,article,data/pdfs/21_3/MasonMcKenneyCopeland1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,An Historical Method for MIS Research: Steps and Assumptions 1,21,3,"Mason, Richard O and Mckenney, James L and Copeland, Duncan G",,,
0000000389,0000000389,article,data/pdfs/37_1/AdomaviciusCurleyGuptaEtAl2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,IMPACT OF INFORMATION FEEDBACK IN CONTINUOUS COMBINATORIAL AUCTIONS: AN EXPERIMENTAL STUDY OF ECONOMIC PERFORMANCE 1,37,1,"Adomavicius, Gediminas and Curley, Shawn P and Gupta, Alok and Sanyal, Pallab",,,
0000000390,0000000390,article,data/pdfs/37_4/MalhotraMelvilleWatson2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPURRING IMPACTFUL RESEARCH ON INFORMATION SYSTEMS FOR ENVIRONMENTAL SUSTAINABILITY,37,4,"Malhotra, Arvind and Melville, Nigel P and Ross, Stephen M and Watson, Richard T",,,
0000000391,0000000391,article,data/pdfs/25_3/YooAlavi2001.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"MEDIA AND GROUP COHESION: RELATIVE INFLUENCES ON SOCIAL PRESENCE, TASK PARTICIPATION, AND GROUP CONSENSUS 1",25,3,"Yoo, Youngjin and Alavi, Maryam",,,
0000000392,0000000392,article,data/pdfs/2_4/BatemanWetherbe1978.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Cost Analysis of Computer Maintenance Contracts,2,4,"Bateman, Barry L and Wetherbe, Jim C",,,
0000000393,0000000393,article,data/pdfs/41_1/CarmiOestreicherSingerStettnerEtAl2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,IS OPRAH CONTAGIOUS? THE DEPTH OF DIFFUSION OF DEMAND SHOCKS IN A PRODUCT NETWORK 1,41,1,"Carmi, Eyal and Oestreicher-Singer, Gal and Stettner, Uriel and Sundararajan, Arun",,,
0000000394,0000000394,article,data/pdfs/33_3/HahnDohBunyaratavej2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"THE EVOLUTION OF RISK IN INFORMATION SYSTEMS OFFSHORING: THE IMPACT OF HOME COUNTRY RISK, FIRM LEARNING, AND COMPETITIVE DYNAMICS 1",33,3,"Hahn, Eugene D and Doh, Jonathan P and Bunyaratavej, Kraiwinee",,,
0000000395,0000000395,article,data/pdfs/24_4/KeilMannRai2000.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"WHY SOFTWARE PROJECTS ESCALATE: AN EMPIRICAL ANALYSIS AND TEST OF FOUR THEORETICAL MODELS 1, 2",24,4,"Keil, Mark and Robinson, J. Mack and Mann, Joan and Ds, Mis / and Rai, Arun",,,
0000000396,0000000396,article,data/pdfs/23_1/BenbasatZmud1999.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Empirical Research in Information Systems: The Practice of Relevance,23,1,"Benbasat, Izak and Zmud, Robert W and Price, Michael F",,,
0000000397,0000000397,article,data/pdfs/40_3/SchmitzTengWebb2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CAPTURING THE COMPLEXITY OF MALLEABLE IT USE: ADAPTIVE STRUCTURATION THEORY FOR INDIVIDUALS 1,40,3,"Schmitz, Kurt W and Teng, James T C and Webb, Kimberly J",,,
0000000398,0000000398,article,data/pdfs/41_2/GuoBandyopadhyayLimEtAl2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EFFECTS OF COMPETITION AMONG INTERNET SERVICE PROVIDERS AND CONTENT PROVIDERS ON THE NET NEUTRALITY DEBATE 1,41,2,"Guo, Hong and Bandyopadhyay, Subhajyoti and Lim, Arthur and Yang, Yu-Chen and Cheng, Hsing Kenneth",,,
0000000399,0000000399,article,data/pdfs/2_2/Glennon1978.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MIS Systems: The Role of Authority and Responsibility*,2,2,"Glennon, John T",,,
0000000400,0000000400,article,data/pdfs/34_2/KimShinGrover2010.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INVESTIGATING TWO CONTRADICTORY VIEWS OF FORMATIVE MEASUREMENT IN INFORMATION SYSTEMS RESEARCH 1,34,2,"Kim, Gimun and Shin, Bongsik and Grover, Varun",,,
0000000401,0000000401,article,data/pdfs/31_2/WatsonManheimBelanger2007.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,COMMUNICATION MEDIA REPERTOIRES: DEALING WITH THE MULTIPLICITY OF MEDIA CHOICES 1,31,2,"Watson-Manheim, Mary Beth and Bélanger, France",,,
0000000402,0000000402,article,data/pdfs/24_4/Lee2000c.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS Irreducibly Sociological Dimensions in Research and Publishing,24,4,"Lee, Allen S.",,,
0000000403,0000000403,article,data/pdfs/28_2/PaulMcDanielJr2004.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A FIELD STUDY OF THE EFFECT OF INTERPERSONAL TRUST ON VIRTUAL COLLABORATIVE RELATIONSHIP PERFORMANCE 1,28,2,"Paul, David L and Mcdaniel, Reuben R",,,
0000000404,0000000404,article,data/pdfs/41_1/TrantopoulosvonKroghWallinEtAl2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXTERNAL KNOWLEDGE AND INFORMATION TECHNOLOGY: IMPLICATIONS FOR PROCESS INNOVATION PERFORMANCE 1,41,1,"Trantopoulos, Konstantinos and Von Krogh, Georg and Wallin, Martin W and Woerter, Martin",,,
0000000405,0000000405,article,data/pdfs/44_2/BaskervilleMyersYoo2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DIGITAL FIRST: THE ONTOLOGICAL REVERSAL AND NEW CHALLENGES FOR INFORMATION SYSTEMS RESEARCH 1,44,2,"Baskerville, Richard L and Myers, Michael D and Yoo, Youngjin",10.25300/MISQ/2020/14418,,
0000000406,0000000406,article,data/pdfs/32_4/StraubAng2008.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS Readability and the Relevance Versus Rigor Debate,32,4,"Straub, Detmar W and Ang, Soon",,,
0000000407,0000000407,article,data/pdfs/12_2/Montazemi1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Factors Affecting Information Satisfaction in the Context of the Small Business Environment,12,2,"All, Reza and Montazemi",,,
0000000408,0000000408,article,data/pdfs/1_3/BostromHeinen1977.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MIS Problems and Failures: A Socio-Technical Perspective PART I: THE CAUSES,1,3,"Bostrom, Robert P and Stephen Heinen, J.",,,
0000000409,0000000409,article,data/pdfs/35_3/GoelJohnsonJunglasEtAl2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,FROM SPACE TO PLACE: PREDICTING USERS' INTENTIONS TO RETURN TO VIRTUAL WORLDS 1,35,3,"Goel, Lakshmi and Johnson, Norman A and Bauer, C. T and Junglas, Iris and Ives, Blake",,,
0000000410,0000000410,article,data/pdfs/34_2/SeddonCalvertYang2010.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A MULTI-PROJECT MODEL OF KEY FACTORS AFFECTING ORGANIZATIONAL BENEFITS FROM ENTERPRISE SYSTEMS 1,34,2,"Seddon, Peter B and Calvert, Cheryl and Yang, Song",,,
0000000411,0000000411,article,data/pdfs/9_3/BenjaminDickinsonRockart1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Changing Role of the Corporate Information Systems Officer,9,3,"Benjamin, Robert I and Dickinson, Charles and Consultec Boston, John F and Rockart",,,
0000000412,0000000412,article,data/pdfs/35_1/HinzHannSpann2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PRICE DISCRIMINATION IN E-COMMERCE? AN EXAMINATION OF DYNAMIC PRICING IN NAME-YOUR-OWN PRICE MARKETS 1,35,1,"Hinz, Oliver and Hann, Il-Horn and Spann, Martin",,,
0000000413,0000000413,article,data/pdfs/16_2/WebsterMartocchio1992.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Microcomputer Playfulness: Development of a Measure With Workplace Implications,16,2,"Webster, Jane and Martocchio, Joseph J",,,
0000000414,0000000414,article,data/pdfs/11_3/BenbasatGoldsteinMead1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Case Research Strategy in Studies of Information Systems,11,3,"Benbasat, Izak and Goldstein, David K and Mead, Melissa",,,
0000000415,0000000415,article,data/pdfs/17_1/RubleStout1993.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Learning Styles and End-User Training: An Unwarranted Leap of Faith,17,1,"Ruble, Thomas L and Stout, David E",,,
0000000416,0000000416,article,data/pdfs/35_1/SeinHenfridssonPuraoEtAl2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ACTION DESIGN RESEARCH 1,35,1,"Sein, Maung K and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard",,,
0000000417,0000000417,article,data/pdfs/45_4/CichySalgeKohli2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PRIVACY CONCERNS AND DATA SHARING IN THE INTERNET OF THINGS: MIXED METHODS EVIDENCE FROM CONNECTED CARS 1,45,4,"Cichy, Patrick and Salge, Torsten Oliver and Kohli, Rajiv",10.25300/MISQ/2021/14165,,
0000000418,0000000418,article,data/pdfs/16_1/TrauthCole1992.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Organizational Interface: A Method for Supporting End Users of Packaged Software,16,1,"Trauth, Eileen M and Cole, Elliot",,,
0000000419,0000000419,article,data/pdfs/28_4/Weber2004d.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Weber/Editor's Comments,28,4,"Weber, Ron",,,
0000000420,0000000420,article,data/pdfs/25_2/Teeni2001.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"REVIEW: A COGNITIVE-AFFECTIVE MODEL OF ORGANIZATIONAL COMMUNICATION FOR DESIGNING IT 1, 2",25,2,"Te'eni, Dov and Watson, Richard",,,
0000000421,0000000421,article,data/pdfs/22_2/ElShinnawyVinze1998.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Polarization & Persuasion Polarization and Persuasive Argumentation: A Study of Decision Making in Group Settings 1,22,2,"Vinze, Ajay S and Soa, U. Ajay and Vinze",,,
0000000422,0000000422,article,data/pdfs/44_3/SetiaBayusRajagopalan2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE TAKEOFF OF OPEN SOURCE SOFTWARE: A SIGNALING PERSPECTIVE BASED ON COMMUNITY ACTIVITIES 1,44,3,"Setia, Pankaj and Bayus, Barry L and Rajagopalan, Balaji",10.25300/MISQ/2020/12576,,
0000000423,0000000423,article,data/pdfs/20_4/NelsonCooprider1996.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Contribution of Shared Knowledge to IS Group Performance1,20,4,"Nelson, Kay M and Cooprider, Jay G and College, Bentley",,,
0000000424,0000000424,article,data/pdfs/37_3/Leonardi2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,WHEN DOES TECHNOLOGY USE ENABLE NETWORK CHANGE IN ORGANIZATIONS? A COMPARATIVE STUDY OF FEATURE USE AND SHARED AFFORDANCES 1,37,3,"Leonardi, Paul M",,,
0000000425,0000000425,article,data/pdfs/28_2/MelvilleKraemerGurbaxani2004.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,REVIEW: INFORMATION TECHNOLOGY AND ORGANIZATIONAL PERFORMANCE: AN INTEGRATIVE MODEL OF IT BUSINESS VALUE 1,28,2,"Melville, Nigel and Carroll, Wallace E and Kraemer, Kenneth and Gurbaxani, Vijay and Webster, Jane",,,
0000000426,0000000426,article,data/pdfs/18_4/McKeenGuimaraesWetherbe1994.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Relationship Between User Participation and User Satisfaction: An Investigation of Four Contingency Factors,18,4,"Mckeen, James D and Guimaraes, Tor and Wetherbe, James C",,,
0000000427,0000000427,article,data/pdfs/46_1/ZhouFangGrover2022.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MANAGING COLLECTIVE ENTERPRISE INFORMATION SYSTEMS COMPLIANCE: A SOCIAL AND PERFORMANCE MANAGEMENT CONTEXT PERSPECTIVE 1,46,1,"Zhou, Jingmei and Fang, Yulin and Grover, Varun",10.25300/MISQ/2022/14727,,
0000000428,0000000428,article,data/pdfs/21_1/KettingerTengGuha1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"Business Process Change: A Study of Methodologies, Techniques, and Tools*",21,1,"Kettinger, William J and Teng, James T C and Guha, Subashish",,,
0000000429,0000000429,article,data/pdfs/1_4/BostromHeinen1977a.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MIS Problems and Failures: A Socio-Technical Perspective PART I1: The Application of Socio-Technical Theory,1,4,"Bostrom, Robert P and Stephen Heinen, J. and Department, Mis",,,
0000000430,0000000430,article,data/pdfs/35_3/KohlerFuellerMatzlerEtAl2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CO-CREATION IN VIRTUAL WORLDS: THE DESIGN OF THE USER EXPERIENCE 1,35,3,"Kohler, Thomas and Fueller, Johann and Matzler, Kurt and Stieger, Daniel",,,
0000000431,0000000431,article,data/pdfs/41_1/AyabakanBardhanZheng2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A DATA ENVELOPMENT ANALYSIS APPROACH TO ESTIMATE IT-ENABLED PRODUCTION CAPABILITY 1,41,1,"Ayabakan, Sezgin and Bardhan, Indranil R and Zheng, Eric",,,
0000000432,0000000432,article,data/pdfs/44_2/EesleyWu2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"FOR STARTUPS, ADAPTABILITY AND MENTOR NETWORK DIVERSITY CAN BE PIVOTAL: EVIDENCE FROM A RANDOMIZED EXPERIMENT ON A MOOC PLATFORM 1",44,2,"Eesley, Charles and Wu, Lynn",10.25300/MISQ/2020/15138,,
0000000433,0000000433,article,data/pdfs/35_3/BerenteHansenPikeEtAl2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ARGUING THE VALUE OF VIRTUAL WORLDS: PATTERNS OF DISCURSIVE SENSEMAKING OF AN INNOVATIVE TECHNOLOGY 1,35,3,"Berente, Nicholas and Hansen, Sean and Pike, Jacqueline C and Bateman, Patrick J",,,
0000000434,0000000434,article,data/pdfs/24_1/Bharadwaj2000.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A RESOURCE-BASED PERSPECTIVE ON INFORMATION TECHNOLOGY CAPABILITY AND FIRM PERFORMANCE: AN EMPIRICAL INVESTIGATION 1,24,1,"Bharadwaj, Anandhi S",,,
0000000435,0000000435,article,data/pdfs/40_4/ZhangBhattacharyyaRam2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,BIG DATA & ANALYTICS IN NETWORKED BUSINESS LARGE-SCALE NETWORK ANALYSIS FOR ONLINE SOCIAL BRAND ADVERTISING 1,40,4,"Zhang, Kunpeng and Bhattacharyya, Siddhartha and Ram, Sudha",,,
0000000436,0000000436,article,data/pdfs/44_1/PentlandLiuKremserEtAl2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE DYNAMICS OF DRIFT IN DIGITIZED PROCESSES 1,44,1,"Pentland, Brian T and Liu, Peng and Mihaylo, Steven G and Kremser, Waldemar and Haerem, Thorvald",10.25300/MISQ/2020/14458,,
0000000437,0000000437,article,data/pdfs/32_4/MithasJonesMitchell2008.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,,32,4,"Smith, Robert H and Jones, Joni L and Mitchell, Will and Baer, Douglas and Campanelli, Pamela and Davis, Gerald and Heck, Eric Van and Masten, Scott E and Parmigiani, Anne and Sambamurthy, V. and Srivastava, Abhishek and Subramani, Mani",,,
0000000438,0000000438,article,data/pdfs/45_2/SunViswanathanHuangEtAl2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DESIGNING PROMOTIONAL INCENTIVES TO EMBRACE SOCIAL SHARING: EVIDENCE FROM FIELD AND ONLINE EXPERIMENTS 1,45,2,"Sun, Tianshu and Viswanathan, Siva and Huang, Ni and Bauer, C. T and Zheleva, Elena",10.25300/MISQ/2021/15352,,
0000000439,0000000439,article,data/pdfs/46_2/BachuraValechaChenEtAl2022.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE OPM DATA BREACH: AN INVESTIGATION OF SHARED EMOTIONAL REACTIONS ON TWITTER 1,46,2,"Bachura, Eric and Valecha, Rohit and Chen, Rui and Rao, H. Raghav",10.25300/MISQ/2022/15596,,
0000000440,0000000440,article,data/pdfs/7_2/Zmud1983.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Effectiveness of External Information Channels in Facilitating Innovation Within Software Development Groups,7,2,"Zmud, Robert W",,,
0000000441,0000000441,article,data/pdfs/44_2/ChauLiWongEtAl2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,FINDING PEOPLE WITH EMOTIONAL DISTRESS IN ONLINE SOCIAL MEDIA: A DESIGN COMBINING MACHINE LEARNING AND RULE-BASED CLASSIFICATION 1,44,2,"Chau, Michael and Li, Tim M H and Wong, Paul W C and Xu, Jennifer J and Yip, Paul S F and Chen, Hsinchun",10.25300/MISQ/2020/14110,,
0000000442,0000000442,article,data/pdfs/38_3/Jones2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: SOCIOMATERIALITY OF IS & ORGANIZING A MATTER OF LIFE AND DEATH: EXPLORING CONCEPTUALIZATIONS OF SOCIOMATERIALITY IN THE CONTEXT OF CRITICAL CARE 1,38,3,"Jones, Matthew",,,
0000000443,0000000443,article,data/pdfs/33_2/AngstAgarwal2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ADOPTION OF ELECTRONIC HEALTH RECORDS IN THE PRESENCE OF PRIVACY CONCERNS: THE ELABORATION LIKELIHOOD MODEL AND INDIVIDUAL PERSUASION 1,33,2,"Angst, Corey M and Agarwal, Ritu",,,
0000000444,0000000444,article,data/pdfs/44_3/Maruping2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE MULTIPLEX NATURE OF THE CUSTOMER REPRESENTATIVE ROLE IN AGILE INFORMATION SYSTEMS DEVELOPMENT 1,44,3,"Maruping, Likoebe M and Matook, Sabine",10.25300/MISQ/2020/12284,,
0000000445,0000000445,article,data/pdfs/42_4/GregoryKaganerHenfridssonEtAl2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,IT CONSUMERIZATION AND THE TRANSFORMATION OF IT GOVERNANCE 1,42,4,"Gregory, Robert Wayne and Kaganer, Evgeny and Henfridsson, Ola and Ruch, Thierry Jean",10.25300/MISQ/2018/13703,,
0000000446,0000000446,article,data/pdfs/45_1/LiWangWang2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PEER EFFECTS IN COMPETITIVE ENVIRONMENTS: FIELD EXPERIMENTS ON INFORMATION PROVISION AND INTERVENTIONS 1,45,1,"Li, Zhuoxin and Wang, Gang and Wang, Harry Jiannan",10.25300/MISQ/2021/16085,,
0000000447,0000000447,article,data/pdfs/45_2/HanWangFan2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,IS HIDDEN SAFE? LOCATION PROTECTION AGAINST MACHINE-LEARNING PREDICTION ATTACKS IN SOCIAL NETWORKS 1,45,2,"Han, Xiao and Wang, Leye and Fan, Weiguo",10.25300/MISQ/2021/16266,,
0000000448,0000000448,article,data/pdfs/42_4/KimLahiriDey2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"THE ""INVISIBLE HAND""OF PIRACY: AN ECONOMIC ANALYSIS OF THE INFORMATION-GOODS SUPPLY CHAIN 1",42,4,"Kim, Antino and Lahiri, Atanu and Dey, Debabrata and Kim and Lahiri",10.25300/MISQ/2018/14798,,
0000000449,0000000449,article,data/pdfs/14_4/MohanHolsteinAdams1990.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EIS: It Can Work in the Public Sector 1,14,4,"Mohan, Lakshmi",,,
0000000450,0000000450,article,data/pdfs/38_4/BoyerOLearyWilsonMetiu2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: IS FOR SYMBOLIC ACTION BEYOND BEING THERE: THE SYMBOLIC ROLE OF COMMUNICATION AND IDENTIFICATION IN PERCEPTIONS OF PROXIMITY TO GEOGRAPHICALLY DISPERSED COLLEAGUES 1,38,4,"Boyer, Michael and Leary, O. ' and Wilson, Jeanne M and Metiu, Anca and Aakhus, Mark and Ågerfalk, Pär J and Lyytinen, Kalle and Te, Dov",,,
0000000451,0000000451,article,data/pdfs/11_3/Mahmood1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,System Development Methods-A Comparative Investigation,11,3,"Mahmood, Mo A",,,
0000000452,0000000452,article,data/pdfs/45_3/RahmatiTaftiWestlandEtAl2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,WHEN ALL PRODUCTS ARE DIGITAL: COMPLEXITY AND INTANGIBLE VALUE IN THE ECOSYSTEM OF DIGITIZING FIRMS 1,45,3,"Rahmati, Pouya and Tafti, Ali and Westland, J. Christopher and Hidalgo, Cesar",10.25300/MISQ/2021/15384,,
0000000453,0000000453,article,data/pdfs/40_2/KetterPetersCollinsEtAl2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A MULTIAGENT COMPETITIVE GAMING PLATFORM TO ADDRESS SOCIETAL CHALLENGES 1,40,2,"Ketter, Wolfgang and Peters, Markus and Collins, John and Gupta, Alok",,,
0000000454,0000000454,article,data/pdfs/16_4/IgbariaWormley1992.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Organizational Experiences and Career Success of MIS Professionals and Managers: An Examination of Race Differences I,16,4,"Igbaria, Magid and Wormley, Wayne M",,,
0000000455,0000000455,article,data/pdfs/15_4/SwansonMcCombSmithEtAl1991.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Application Software Factory: Applying Total Quality Techniques to Systems Development,15,4,"Swanson, Kent and Mccomb, Dave and Smith, Jill and Mccubbrey, Don and Race, So and Denver, St",,,
0000000456,0000000456,article,data/pdfs/14_1/Ricketts1990.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Powers-of-Ten Information Biases,14,1,"Ricketts, John A and St, Wesley and Willowbrook",,,
0000000457,0000000457,article,data/pdfs/45_2/BaruaMukherjee2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MULTI-HOMING REVISITED: LEVEL OF ADOPTION AND COMPETITIVE STRATEGIES 1,45,2,"Barua, Anitesh and Mukherjee, Rajiv",10.25300/MISQ/2021/15416,,
0000000458,0000000458,article,data/pdfs/18_2/TrumanBaroudi1994.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Gender Differences in the Information Systems Managerial Ranks: An Assessment of Potential Discriminatory Practices,18,2,"Truman, Gregory E and Baroudi, Jack J",,,
0000000459,0000000459,article,data/pdfs/4_4/Gremillion1980.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MANAGING THE IMPLEMENTATION OF STANDARDIZED COMPUTER BASED SYSTEMS,4,4,"Gremillion, Lee L",,,
0000000460,0000000460,article,data/pdfs/12_2/HendersonSifonis1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"The Value of Strategic IS Planning: Understanding Consistency, Validity, and IS Markets",12,2,"Henderson, John C and Sifonis, John G and Young, Arthur",,,
0000000461,0000000461,article,data/pdfs/36_2/RobertsGalluchDingerEtAl2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"ABSORPTIVE CAPACITY AND INFORMATION SYSTEMS RESEARCH: REVIEW, SYNTHESIS, AND DIRECTIONS FOR FUTURE RESEARCH 1",36,2,"Roberts, Nicholas and Galluch, Pamela S and Dinger, Michael and Grover, Varun",,,
