"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0000323","Eculizumab (Soliris (R)): a promising treatment of haemolytic anaemia in paroxysmal nocturnal haemoglobinuria",2009,"Waldner, B.","S362",43,"Suppl. 1","article","Bone Marrow Transplantation"
"id_0000324","Additive and non-additive genetic architecture of two different-sized populations of Scabiosa canescens",2001,"Waldmann, P.","648-657",86,"Pt 6","article","Heredity"
"id_0000325","Investigation of an Escherichia coli O145 outbreak in a child day-care centre - extensive sampling and characterization of eae- and stx(1)-positive E. coli yields epidemiological and socioeconomic ins",2011,"Wahl, E. and Vold, L. and Lindstedt, B. A. and Bruheim, T. and Afset, J. E.",,11,,"article","Bmc Infectious Diseases"
"id_0000326","Novel DNA alterations in FCN1 and FCN2 genes in atypical HUS patients",2011,"Volokhina, E. and Westra, D. and Spoelstra, A. and van de Kar, N. and van den Heuvel, L.","1662-1663",26,9,"article","Pediatric Nephrology.Conference: 44th Annual Scientific Meeting of the European Society for Paediatric Nephrology Cavtat, Dubrovnik Croatia."
"id_0000327","Novel DNA alterations in FCN1 and FCN2 genes in atypical HUS patients",2011,"Volokhina, E. and Westra, D. and Spoelstra, A. and van de Kar, N. and van den Heuvel, L.",1684,48,"14, Sp. Iss. SI","article","Molecular Immunology"
"id_0000328","Complement component C3 aberrations in patients with atypical haemolytic uraemic syndrome (aHUS)",2010,"Volokhina, Elena and Westra, Dineke and HendriksFranssen, Marthe and van Loon, Ellen and Huigen, Marleen and Gros, Piet and van de Kar, Nicole and van den Heuvel, Lambert",2216,47,"13, Sp. Iss. SI","article","Molecular Immunology"
"id_0000329","Complement Component C3 Aberrations in Patients with Atypical Haemolytic Uraemic Syndrome (aHUS)",2010,"Volokhina, E. and Westra, D. and HendriksFranssen, M. and van Loon, E. and Huigen, M. and Gros, P. and van de Kar, N. and van den Heuvel, L.","1911-1911",25,9,"article","Pediatric Nephrology"
"id_0000330","Multifocal motor neuropathy: Diagnosis, pathogenesis and treatment strategies",2012,"Vlam, L. and Van Der Pol, W. L. and Cats, E. A. and Straver, D. C. and Piepers, S. and Franssen, H. and Van Den Berg, L. H.","48-58",8,1,"article","Nature Reviews Neurology."
"id_0000331","Prevalence of efa1/lifA gene and characteristics of O122 pathogenicity island among typical and atypical enteropathogenic Escherichia coli",2007,"Vieira, M. and Silva, R. and Irino, K. and Guth, B. and Gomes, T.",85,107,,"article","Abstracts of the General Meeting of the American Society for Microbiology"
"id_0000332","Shiga toxin-producing Escherichia coli and atypical enteropathogenic Escherichia coli strains isolated from healthy sheep of different populations in Sao Paulo, Brazil",2009,"Vettorato, M. P. and de Castro, A. F. P. and Cergole-Novella, M. C. and Camargo, F. L. L. and Irino, K. and Guth, B. E. C.","53-59",49,1,"article","Letters in Applied Microbiology"
"id_0000333","A new model of atypical haemolytic uraemic syndrome",2011,"Vernon, K. A. and Malik, T. and Botto, M. and Pickering, M. C.","1678-1678",48,14,"article","Molecular Immunology"
"id_0000334","Recurrence of complement factor H-related protein 5 nephropathy in a renal transplant",2010,"Vernon, K. A. and Gale, D. P. and de Jorge, E. G. and McLean, A. G. and Maxwell, P. H. and Pickering, M. C. and Cook, H. T.",,47,"13 SUPPL","article","Molecular Immunology.Conference: 23rd International Complement Workshop, ICW New York City, NY United States."
"id_0000335","Continuous plasmapheresis may prevent chronic renal failure in familial atypical hemolytic uremic syndrome",2002,"Verlaak, R. and Davin, J.",515,20,5,"article","Blood Purification"
"id_0000336","New treatments for acute humoral rejection of kidney allografts",2007,"Venetz, J. P. and Pascual, M.","625-633",16,5,"article","Expert Opinion on Investigational Drugs."
"id_0000337","Therapeutic strategies in polymyositis and dermatomyositis",2004,"Vencovsky, J.","369-374",1,3,"article","Drug Discovery Today: Therapeutic Strategies."
"id_0000338","Atypical haemolytic uraemic syndrome associated with a hybrid complement gene",2006,"Venables, J. P. and Strain, L. and Routledge, D. and Bourn, D. and Powell, H. M. and Warwicker, P. and Diaz-Torres, M. L. and Sampson, A. and Mead, P. and Webb, M. and Pirson, Y. and Jackson, M. S. and Hughes, A. and Wood, K. M. and Goodship, J. A. and Goodship, T. H.","e431",3,10,"article","PLoS Medicine / Public Library of Science"
"id_0000339","Eculizumab and renal transplantation in a patient with catastrophic antiphospholipid syndrome: effect of heparin on complement activation",2011,"Velik-Salchner, C. and Lederer, W. and Wiedermann, F.",772,20,7,"article","Lupus"
"id_0000340","Genetics and CKD",2011,"Vehaskari, V. M.","317-323",18,5,"article","Advances in Chronic Kidney Disease"
"id_0000341","Phenotypic expression of factor H mutations in patients with atypical hemolytic uremic syndrome",2006,"Vaziri-Sani, F. and Holmberg, L. and Sjoholm, A. G. and Kristoffersson, A. C. and Manea, M. and Fremeaux-Bacchi, V. and Fehrman-Ekholm, I. and Raafat, R. and Karpman, D.","981-988",69,6,"article","Kidney International"
"id_0000342","Factor H binds to washed human platelets",2005,"Vaziri-Sani, F. and Hellwage, J. and Zipfel, P. F. and Sjoholm, A. G. and Iancu, R. and Karpman, D.","154-162",3,1,"article","Journal of Thrombosis & Haemostasis"
"id_0000343","Fulminant Plasmapheresis-refractory Thrombotic Microangiopathy Associated With Advanced Gastric Cancer",2010,"Vasko, R. and Koziolek, M. and Fuzesi, L. and Konig, F. and Strutz, F. and Muller, G. A.","222-225",14,2,"article","Therapeutic Apheresis and Dialysis"
"id_0000344","Dynamics of Escherichia coli at elevated temperatures: effect of temperature history and medium",2008,"Van Derlinden, E. and Bernaerts, K. and Van Impe, J. F.","438-453",104,2,"article","Journal of Applied Microbiology"
"id_0000345","Succesfull Prevention of Postoperative HUS in a Patient With Recurrent Episodes of aHUS by Plasma Exchange with Fresh Frozen Plasma",2009,"van der Wijk, J. and van Son, W. J. and Offerman, J. J. and De Kar, N. C. V. and Smid, W.","79A-80A",49,,"article","Transfusion"
"id_0000346","Renal transplantation in patients with atypical haemolytic uraemic syndrome: a tailor made approach is necessary",2011,"van der Wijk, J. and Smid, W. M. and Seelen, M. A. and van de Kar, N. C. and Offerman, J. J. and van Son, W. J.","279-280",69,6,"article","Netherlands Journal of Medicine"
"id_0000347","Use of monoclonal antibodies in renal transplantation.",2011,"van den Hoogen, M. W. and Hilbrands, L. B.","871-880",3,7,"article","Immunotherapy"
"id_0000348","The haemolytic-uraemic syndrome in childhood",1998,"van de Kar, N. C. A. J. and Monnens, L. A. H.","497-507",11,2,"article","Baillieres Clinical Haematology"
"id_0000349","Cardiopulmonary bypass in a patient with classic paroxysmal nocturnal hemoglobinuria during treatment with eculizumab",2011,"van Bijnen, S. T. A. and Vermeer, H. and Mourisse, J. M. J. and de, Witte T. and van Swieten, H. A. and Muus, P.","376-378",87,4,"article","European Journal of Haematology."
"id_0000350","Mechanisms and clinical implications of thrombosis in paroxysmal nocturnal hemoglobinuria",2012,"van Bijnen, S. T. A. and van Heerde, W. L. and Muus, P.","1-10",10,1,"article","Journal of Thrombosis and Haemostasis."
"id_0000351","Disease modification in rheumatoid arthritis and osteoarthritis-current and emerging targets and therapeutics",2005,"Vally, M. and Pillarisetti, S.","259-268",5,3,"article","Current Medicinal Chemistry: Immunology, Endocrine and Metabolic Agents."
"id_0000352","Successful liver-kidney transplantation in a patient with ESRD due to homozygous factor H mutation",2010,"Ulinski, T. and Grapin, C. and Fremeaux-Bacchi, V. and Tissieres, P. and Debray, D. and Deschenes, G. and Bensman, A.","1901-1901",25,9,"article","Pediatric Nephrology.Conference: 15th Congress of the International Pediatric Nephrology Association, IPNA 2010 New York, NY United States."
"id_0000353","A case report of paroxysmal nocturnal haemoglobinuria after one year of treatment with Eculizumab",2010,"Ucha-Samartin, M. and Martnez-Lpez-de-Castro, N. and Perez-Parente, D. and Loureiro-Santamaria, C. and Bobo, M. T. I.",,,,"article","International Journal of Clinical Pharmacy.Conference: 39th ESCP European Symposium on Clinical Pharmacy and 13th SFPC Congress: Clinical Pharmacy at the Front Line of Innovations Lyon France."
"id_0000354","Analysis of glycoforms on the glycosylation site and the glycans in monoclonal antibody biopharmaceuticals",2012,"Ucakturk, E.","341-350",35,3,"article","Journal of Separation Science."
"id_0000355","Atypical hemolytic uremic syndrome in human immunodeficiency virus-1-infected children",1997,"Turner, M. E. and Kher, K. and Rakusan, T. and Dangelo, L. and Kapur, S. and Selby, D. and Ray, P. E.","161-163",11,2,"article","Pediatric Nephrology"
"id_0000356","Study on Complement Activation During Liver Reperfusion in Patients with Atypical Hemolytic Uremic Syndrome Or Other Indications for Liver Transplantation",2009,"Tukiainen, E. M. and Koskinen, A. and Nordin, A. and Makisalo, H. and Hockerstedt, K. and Isoniemi, H. and Jokiranta, S.","206-206",22,,"article","Transplant International"
"id_0000357","Natural history of factor H autoantibody in atypical HUS and successful living related renal transplant",2010,"Tse, Y. and Kerecuk, L. and Marchbank, K. and Lambert, H. and Ognjanovic, M.","1900-1900",25,9,"article","Pediatric Nephrology.Conference: 15th Congress of the International Pediatric Nephrology Association, IPNA 2010 New York, NY United States."
"id_0000358","Eculizumab in atypical hemolytic uremic syndrome: long-term clinical course and histological findings",2010,"Tschumi, S. and Bucher, B. S. and Sparta, G. and Gaspert, A. and Gugger, M. and Ardissino, G. and Simonetti, G. D.","14S-14S",140,,"article","Swiss Medical Weekly"
"id_0000359","Initial presentation of hemolytic uremic syndrome in a boy with systemic lupus erythematosus",2002,"Tsao, C. H. and Hsueh, S. and Huang, J. L.","161-164",21,4,"article","Rheumatology International"
"id_0000360","Mechanisms of microvascular thrombosis in thrombotic thrombocytopenic purpura",2009,"Tsai, H. M.","S11-S14",75,,"article","Kidney International"
"id_0000361","The molecular biology of thrombotic microangiopathy",2006,"Tsai, H. M.","16-23",70,1,"article","Kidney International"
"id_0000362","Is local complement activation involved in renal damage in patients with atypical haemolytic uraemic syndrome?",2008,"Tripodo, C. and Noris, M. and Macor, P. and Gastoldi, S. and Pickering, M. and Botto, M. and Wurzner, R. and Mollnes, T. and Remuzzi, G. and Tedesco, F.","4101-4102",45,16,"article","Molecular Immunology"
"id_0000363","New drug therapies and their effect on the skin. [German, English]",2009,"Treudler, R.","623-636",7,7,"article","JDDG - Journal of the German Society of Dermatology."
"id_0000364","Complement inhibition by anti-C5 antibodies - From bench to bedside and back again",2007,"Trendelenburg, M.","413-417",137,"29-30","article","Swiss Medical Weekly."
"id_0000365","European best practice guidelines for renal transplantation. Section IV: Long-term management of the transplant recipient. IV.11 Paediatrics (specific problems)",2002,"Ebpg Expert Group on Renal Transplantation","55-58",17,"Suppl 4","article","Nephrology Dialysis Transplantation"
"id_0000366","Atypical hemolytic uremic syndrome associated with H1N1 influenza A virus infection",2011,"Trachtman, H. and Sethna, C. and Epstein, R. and D'Souza, M. and Rubin, L. G. and Ginocchio, C. C.","145-146",26,1,"article","Pediatric Nephrology"
"id_0000367","Identification and functional characterisation of a relatively frequent CFH haplotype carrying two polymorphisms (S890I and V1007L) associated with aHUS",2008,"Tortajada, A. and Pinto, S. and Montes, T. and Hakobyan, S. and Zamora, I. and Martinez-Ara, J. and Lopez-Trascasa, M. and Sanchez-Corral, P. and Morgan, B. P. and Harris, C. L. and de Cordoba, S. R.","4128-4129",45,16,"article","Molecular Immunology"
"id_0000368","Complement factor H variants I890 and L1007 while commonly associated with atypical hemolytic uremic syndrome are polymorphisms with no functional significance",2012,"Tortajada, A. and Pinto, S. and Martinez-Ara, J. and Lopez-Trascasa, M. and Sanchez-Corral, P. and de Cordoba, S. R.","56-63",81,1,"article","Kidney International"
"id_0000369","Complement factor H Ile62 polymorphism increases binding affinity for C3b and enhances cofactor activity",2009,"Tortajada, A. and Montes, T. and Martinez-Barricarte, R. and Paul, Morgan B. and Harris, C. L. and Rodrguez De, Crdoba S.","2842-2842",46,14,"article","Molecular Immunology.Conference: 12th European Meeting on Complement in Human Disease, CHD Visegrad Hungary."
"id_0000370","The disease-protective complement factor H allotypic variant Ile62 shows increased binding affinity for C3b and enhanced cofactor activity",2009,"Tortajada, A. and Montes, T. and Martinez-Barricarte, R. and Morgan, B. P. and Harris, C. L. and de Cordoba, S. R.","3452-3461",18,18,"article","Human Molecular Genetics"
"id_0000371","Factor H allele-specific quantification in Tyr402His heterozygotes reveals the existence of low-expression alleles associated with atypical haemolytic uraemic syndrome",2007,"Tortajada, A. and Hakobyan, S. and de Jorge, E. G. and Sanchez-Corral, P. and Harris, C. L. and de Cordoba, S. R. and Morgan, B. P.","3925-3925",44,16,"article","Molecular Immunology"
"id_0000372","Recurrent small bowel ischemia in a patient with paroxysmal nocturnal hemoglobinuria",2010,"Torres, J. and De, Vroey B. and Noel, M. P. and Notteghem, B. and Colombel, J. F.","410-414",7,7,"article","Nature Reviews Gastroenterology & Hepatology"
"id_0000373","Outcome and Prognostic Determinants in the Hemolytic-Uremic Syndrome of Children",1994,"Tonshoff, B. and Sammet, A. and Sanden, I. and Mehls, O. and Waldherr, R. and Scharer, K.","63-70",68,1,"article","Nephron"
"id_0000374","Correction our predecessors mistakes",2001,"Tirosh, T.","321-329",,,"article","Proceedings of the Second Nsf International Conference on Indoor Air Health: Trends and Advances in Risk Assessment and Management"
"id_0000375","Pneumococcal infection and hemolytic uremic syndrome",2009,"Tinsa, F. and Siala, N. and Ncibi, N. and Fetni, I. and Kasdalli, K. and Ben, Jballah N. and Mehrezi, A.","790-792",87,11,"article","Tunisie Medicale"
"id_0000376","Activities of the Committee for Orphan Medicinal Products. [German]",2009,"Throm, S.","1722-1724",71,10,"article","Pharmazeutische Industrie."
"id_0000377","Activities of the CHMP. [German]",2007,"Throm, S.","549-557",69,5,"article","Pharmazeutische Industrie."
"id_0000378","FDA approves drug to treat rare hemoglobinuria",2007,"Thompson, C. A.",906,64,9,"article","American Journal of Health-System Pharmacy"
"id_0000379","Removal of access to alemtuzumab for patients with aggressive multiple sclerosis",2013,"Thompson, AJ and Giovannoni, G","f275",346,,"article","BMJ "
