merged_origins
"['source_1.bib/0000001658', 'source_1.bib/0000007880']"
"['source_1.bib/0000003494', 'source_1.bib/0000007840']"
"['source_1.bib/0000004226', 'source_1.bib/0000006399']"
"['source_1.bib/0000003658', 'source_1.bib/0000009040']"
"['source_1.bib/0000001708', 'source_1.bib/0000005399']"
"['source_1.bib/0000003911', 'source_1.bib/0000005923', 'source_1.bib/0000006013']"
"['source_1.bib/0000003686', 'source_1.bib/0000005683']"
"['source_1.bib/0000004468', 'source_1.bib/0000005182']"
"['source_1.bib/0000004445', 'source_1.bib/0000008783']"
"['source_1.bib/0000004371', 'source_1.bib/0000006608']"
"['source_1.bib/0000002602', 'source_1.bib/0000005598']"
"['source_1.bib/0000003659', 'source_1.bib/0000009096']"
"['source_1.bib/0000001180', 'source_1.bib/0000008881']"
"['source_1.bib/0000002600', 'source_1.bib/0000004870']"
"['source_1.bib/0000004372', 'source_1.bib/0000004997']"
"['source_1.bib/0000002375', 'source_1.bib/0000006305']"
"['source_1.bib/0000003493', 'source_1.bib/0000007548', 'source_1.bib/0000007562']"
"['source_1.bib/0000002489', 'source_1.bib/0000005103']"
"['source_1.bib/0000004432', 'source_1.bib/0000006662']"
"['source_1.bib/0000000456', 'source_1.bib/0000007730', 'source_1.bib/0000007744']"
"['source_1.bib/0000003224', 'source_1.bib/0000005131']"
"['source_1.bib/0000002268', 'source_1.bib/0000007611']"
"['source_1.bib/0000001480', 'source_1.bib/0000005237', 'source_1.bib/0000005254']"
"['source_1.bib/0000002014', 'source_1.bib/0000005157']"
"['source_1.bib/0000001478', 'source_1.bib/0000005164', 'source_1.bib/0000005309']"
"['source_1.bib/0000003700', 'source_1.bib/0000006898']"
"['source_1.bib/0000000986', 'source_1.bib/0000007191']"
"['source_1.bib/0000003231', 'source_1.bib/0000004718']"
"['source_1.bib/0000003641', 'source_1.bib/0000006295']"
"['source_1.bib/0000002269', 'source_1.bib/0000004855']"
"['source_1.bib/0000004323', 'source_1.bib/0000005441']"
"['source_1.bib/0000003336', 'source_1.bib/0000005379']"
"['source_1.bib/0000001326', 'source_1.bib/0000008566']"
"['source_1.bib/0000002933', 'source_1.bib/0000008857']"
"['source_1.bib/0000003130', 'source_1.bib/0000006604']"
"['source_1.bib/0000003230', 'source_1.bib/0000008268']"
"['source_1.bib/0000001680', 'source_1.bib/0000009195']"
"['source_1.bib/0000001618', 'source_1.bib/0000006975']"
"['source_1.bib/0000001757', 'source_1.bib/0000006630']"
"['source_1.bib/0000000666', 'source_1.bib/0000007268']"
"['source_1.bib/0000000992', 'source_1.bib/0000008971']"
"['source_1.bib/0000001294', 'source_1.bib/0000008198']"
"['source_1.bib/0000001352', 'source_1.bib/0000008679']"
"['source_1.bib/0000000524', 'source_1.bib/0000006217']"
"['source_1.bib/0000001178', 'source_1.bib/0000008793']"
"['source_1.bib/0000002307', 'source_1.bib/0000006356']"
"['source_1.bib/0000003823', 'source_1.bib/0000005455']"
"['source_1.bib/0000003778', 'source_1.bib/0000008404']"
"['source_1.bib/0000001624', 'source_1.bib/0000008985']"
"['source_1.bib/0000004541', 'source_1.bib/0000008489']"
"['source_1.bib/0000000749', 'source_1.bib/0000008064']"
"['source_1.bib/0000000756', 'source_1.bib/0000009026']"
"['source_1.bib/0000001508', 'source_1.bib/0000008312']"
"['source_1.bib/0000003942', 'source_1.bib/0000006638']"
"['source_1.bib/0000000351', 'source_1.bib/0000006987']"
"['source_1.bib/0000003736', 'source_1.bib/0000008150']"
"['source_1.bib/0000003631', 'source_1.bib/0000006411']"
"['source_1.bib/0000003358', 'source_1.bib/0000007056']"
"['source_1.bib/0000002870', 'source_1.bib/0000006070']"
"['source_1.bib/0000004377', 'source_1.bib/0000005174']"
"['source_1.bib/0000001239', 'source_1.bib/0000007456']"
"['source_1.bib/0000003839', 'source_1.bib/0000007058']"
"['source_1.bib/0000000836', 'source_1.bib/0000006876']"
"['source_1.bib/0000003178', 'source_1.bib/0000005495']"
"['source_1.bib/0000000776', 'source_1.bib/0000007718']"
"['source_1.bib/0000000531', 'source_1.bib/0000007974']"
"['source_1.bib/0000000654', 'source_1.bib/0000009216']"
"['source_1.bib/0000003757', 'source_1.bib/0000006790']"
"['source_1.bib/0000000389', 'source_1.bib/0000006396']"
"['source_1.bib/0000000837', 'source_1.bib/0000005384']"
"['source_1.bib/0000003394', 'source_1.bib/0000008132']"
"['source_1.bib/0000003379', 'source_1.bib/0000006945']"
"['source_1.bib/0000001343', 'source_1.bib/0000006582']"
"['source_1.bib/0000000568', 'source_1.bib/0000008890']"
"['source_1.bib/0000001869', 'source_1.bib/0000007233']"
"['source_1.bib/0000004652', 'source_1.bib/0000007986']"
"['source_1.bib/0000003277', 'source_1.bib/0000008233']"
"['source_1.bib/0000004558', 'source_1.bib/0000005987']"
"['source_1.bib/0000003051', 'source_1.bib/0000006247']"
"['source_1.bib/0000001426', 'source_1.bib/0000007306']"
"['source_1.bib/0000004465', 'source_1.bib/0000008902']"
"['source_1.bib/0000001877', 'source_1.bib/0000009091']"
"['source_1.bib/0000000833', 'source_1.bib/0000007018']"
"['source_1.bib/0000002179', 'source_1.bib/0000006235', 'source_1.bib/0000006307']"
"['source_1.bib/0000004484', 'source_1.bib/0000008719']"
"['source_1.bib/0000002753', 'source_1.bib/0000008580']"
"['source_1.bib/0000004036', 'source_1.bib/0000007598']"
"['source_1.bib/0000003580', 'source_1.bib/0000008260']"
"['source_1.bib/0000002013', 'source_1.bib/0000007322']"
"['source_1.bib/0000002067', 'source_1.bib/0000008964']"
"['source_1.bib/0000001949', 'source_1.bib/0000008456']"
"['source_1.bib/0000003825', 'source_1.bib/0000008406']"
"['source_1.bib/0000003484', 'source_1.bib/0000008065']"
"['source_1.bib/0000002929', 'source_1.bib/0000007512', 'source_1.bib/0000007625']"
"['source_1.bib/0000001220', 'source_1.bib/0000007933']"
"['source_1.bib/0000002578', 'source_1.bib/0000007196']"
"['source_1.bib/0000004123', 'source_1.bib/0000007604']"
"['source_1.bib/0000002556', 'source_1.bib/0000009148']"
"['source_1.bib/0000003750', 'source_1.bib/0000005660']"
"['source_1.bib/0000001760', 'source_1.bib/0000008417']"
"['source_1.bib/0000000445', 'source_1.bib/0000007610']"
"['source_1.bib/0000002982', 'source_1.bib/0000008693']"
"['source_1.bib/0000001034', 'source_1.bib/0000008208']"
"['source_1.bib/0000004281', 'source_1.bib/0000006266']"
"['source_1.bib/0000002524', 'source_1.bib/0000006875']"
"['source_1.bib/0000001594', 'source_1.bib/0000007535', 'source_1.bib/0000007642']"
"['source_1.bib/0000002698', 'source_1.bib/0000006316']"
"['source_1.bib/0000003146', 'source_1.bib/0000007959']"
"['source_1.bib/0000000376', 'source_1.bib/0000008455']"
"['source_1.bib/0000003049', 'source_1.bib/0000006245', 'source_1.bib/0000006272']"
"['source_1.bib/0000004193', 'source_1.bib/0000005675']"
"['source_1.bib/0000004654', 'source_1.bib/0000006507']"
"['source_1.bib/0000002508', 'source_1.bib/0000006872']"
"['source_1.bib/0000004326', 'source_1.bib/0000007701']"
"['source_1.bib/0000000852', 'source_1.bib/0000006351']"
"['source_1.bib/0000002793', 'source_1.bib/0000006842']"
"['source_1.bib/0000004661', 'source_1.bib/0000007358']"
"['source_1.bib/0000004308', 'source_1.bib/0000008879']"
"['source_1.bib/0000004357', 'source_1.bib/0000008874']"
"['source_1.bib/0000002904', 'source_1.bib/0000005632']"
"['source_1.bib/0000003529', 'source_1.bib/0000007853']"
"['source_1.bib/0000001228', 'source_1.bib/0000006965']"
"['source_1.bib/0000003962', 'source_1.bib/0000009143']"
"['source_1.bib/0000000553', 'source_1.bib/0000007261']"
"['source_1.bib/0000002908', 'source_1.bib/0000008521']"
"['source_1.bib/0000004620', 'source_1.bib/0000008240']"
"['source_1.bib/0000000486', 'source_1.bib/0000008051']"
"['source_1.bib/0000003784', 'source_1.bib/0000007990']"
"['source_1.bib/0000003789', 'source_1.bib/0000005686']"
"['source_1.bib/0000001474', 'source_1.bib/0000008103']"
"['source_1.bib/0000004676', 'source_1.bib/0000006390']"
"['source_1.bib/0000004713', 'source_1.bib/0000007278']"
"['source_1.bib/0000002740', 'source_1.bib/0000008509']"
"['source_1.bib/0000003707', 'source_1.bib/0000007539']"
"['source_1.bib/0000001088', 'source_1.bib/0000005725']"
"['source_1.bib/0000000411', 'source_1.bib/0000007419']"
"['source_1.bib/0000002704', 'source_1.bib/0000006318']"
"['source_1.bib/0000001254', 'source_1.bib/0000007486']"
"['source_1.bib/0000001314', 'source_1.bib/0000004761']"
"['source_1.bib/0000002080', 'source_1.bib/0000008854']"
"['source_1.bib/0000002482', 'source_1.bib/0000005343']"
"['source_1.bib/0000004171', 'source_1.bib/0000008587']"
"['source_1.bib/0000002987', 'source_1.bib/0000006997']"
"['source_1.bib/0000004064', 'source_1.bib/0000007503']"
"['source_1.bib/0000004491', 'source_1.bib/0000005458']"
"['source_1.bib/0000000528', 'source_1.bib/0000008637']"
"['source_1.bib/0000000678', 'source_1.bib/0000008876']"
"['source_1.bib/0000001230', 'source_1.bib/0000006490']"
"['source_1.bib/0000002120', 'source_1.bib/0000009170']"
"['source_1.bib/0000002642', 'source_1.bib/0000008999']"
"['source_1.bib/0000000285', 'source_1.bib/0000008826']"
"['source_1.bib/0000001089', 'source_1.bib/0000007327']"
"['source_1.bib/0000000697', 'source_1.bib/0000006635']"
"['source_1.bib/0000001260', 'source_1.bib/0000008978']"
"['source_1.bib/0000000425', 'source_1.bib/0000009160']"
"['source_1.bib/0000000426', 'source_1.bib/0000008546']"
"['source_1.bib/0000003528', 'source_1.bib/0000006614']"
"['source_1.bib/0000000997', 'source_1.bib/0000008871']"
"['source_1.bib/0000003824', 'source_1.bib/0000004912']"
"['source_1.bib/0000004259', 'source_1.bib/0000007889']"
"['source_1.bib/0000004264', 'source_1.bib/0000007531', 'source_1.bib/0000007639']"
"['source_1.bib/0000000325', 'source_1.bib/0000007554']"
"['source_1.bib/0000001011', 'source_1.bib/0000008067', 'source_1.bib/0000008138']"
"['source_1.bib/0000001014', 'source_1.bib/0000008604', 'source_1.bib/0000008696']"
"['source_1.bib/0000004531', 'source_1.bib/0000007983']"
"['source_1.bib/0000002714', 'source_1.bib/0000007367']"
"['source_1.bib/0000003589', 'source_1.bib/0000008662']"
"['source_1.bib/0000004537', 'source_1.bib/0000008236']"
"['source_1.bib/0000003564', 'source_1.bib/0000008848']"
"['source_1.bib/0000004628', 'source_1.bib/0000005484']"
"['source_1.bib/0000001700', 'source_1.bib/0000008372']"
"['source_1.bib/0000004172', 'source_1.bib/0000008653']"
"['source_1.bib/0000003233', 'source_1.bib/0000007957']"
"['source_1.bib/0000000983', 'source_1.bib/0000007477']"
"['source_1.bib/0000002198', 'source_1.bib/0000007006']"
"['source_1.bib/0000002318', 'source_1.bib/0000005943', 'source_1.bib/0000006001']"
"['source_1.bib/0000003880', 'source_1.bib/0000007064']"
"['source_1.bib/0000002561', 'source_1.bib/0000007003']"
"['source_1.bib/0000001767', 'source_1.bib/0000007193']"
"['source_1.bib/0000000873', 'source_1.bib/0000008510']"
"['source_1.bib/0000000823', 'source_1.bib/0000007174']"
"['source_1.bib/0000002657', 'source_1.bib/0000006091']"
"['source_1.bib/0000000892', 'source_1.bib/0000008523']"
"['source_1.bib/0000003967', 'source_1.bib/0000009065', 'source_1.bib/0000009110']"
"['source_1.bib/0000000362', 'source_1.bib/0000005367']"
"['source_1.bib/0000001575', 'source_1.bib/0000005200']"
"['source_1.bib/0000003566', 'source_1.bib/0000008914']"
"['source_1.bib/0000003143', 'source_1.bib/0000007519', 'source_1.bib/0000007674']"
"['source_1.bib/0000003145', 'source_1.bib/0000007706']"
"['source_1.bib/0000003414', 'source_1.bib/0000008900']"
"['source_1.bib/0000001674', 'source_1.bib/0000008011']"
"['source_1.bib/0000003912', 'source_1.bib/0000008214']"
"['source_1.bib/0000003565', 'source_1.bib/0000008844']"
"['source_1.bib/0000006241', 'source_1.bib/0000006303']"
"['source_1.bib/0000001428', 'source_1.bib/0000007526', 'source_1.bib/0000007635']"
"['source_1.bib/0000004449', 'source_1.bib/0000005665']"
"['source_1.bib/0000003059', 'source_1.bib/0000007775']"
"['source_1.bib/0000001300', 'source_1.bib/0000008257']"
"['source_1.bib/0000004091', 'source_1.bib/0000007517', 'source_1.bib/0000007683']"
"['source_1.bib/0000002722', 'source_1.bib/0000006005']"
"['source_1.bib/0000000521', 'source_1.bib/0000008852']"
"['source_1.bib/0000004013', 'source_1.bib/0000007425']"
"['source_1.bib/0000002558', 'source_1.bib/0000005401']"
"['source_1.bib/0000004617', 'source_1.bib/0000006897']"
"['source_1.bib/0000000748', 'source_1.bib/0000007981']"
"['source_1.bib/0000000911', 'source_1.bib/0000008754']"
"['source_1.bib/0000003260', 'source_1.bib/0000008517']"
"['source_1.bib/0000001973', 'source_1.bib/0000007700']"
"['source_1.bib/0000003350', 'source_1.bib/0000007421']"
"['source_1.bib/0000002528', 'source_1.bib/0000005904']"
"['source_1.bib/0000002691', 'source_1.bib/0000008715']"
"['source_1.bib/0000000586', 'source_1.bib/0000008701']"
"['source_1.bib/0000000949', 'source_1.bib/0000005251']"
"['source_1.bib/0000000734', 'source_1.bib/0000008625']"
"['source_1.bib/0000002816', 'source_1.bib/0000008302']"
"['source_1.bib/0000000690', 'source_1.bib/0000008750']"
"['source_1.bib/0000000952', 'source_1.bib/0000007026']"
"['source_1.bib/0000001910', 'source_1.bib/0000005433']"
"['source_1.bib/0000002239', 'source_1.bib/0000009039']"
"['source_1.bib/0000001736', 'source_1.bib/0000005685']"
"['source_1.bib/0000003522', 'source_1.bib/0000008940']"
"['source_1.bib/0000004335', 'source_1.bib/0000004803']"
"['source_1.bib/0000001878', 'source_1.bib/0000006339']"
"['source_1.bib/0000004105', 'source_1.bib/0000006292']"
"['source_1.bib/0000004418', 'source_1.bib/0000006455']"
"['source_1.bib/0000000329', 'source_1.bib/0000007360']"
"['source_1.bib/0000000757', 'source_1.bib/0000009070']"
"['source_1.bib/0000000976', 'source_1.bib/0000007583']"
"['source_1.bib/0000001417', 'source_1.bib/0000006904', 'source_1.bib/0000006981']"
"['source_1.bib/0000002114', 'source_1.bib/0000008928']"
"['source_1.bib/0000000558', 'source_1.bib/0000006985']"
"['source_1.bib/0000001356', 'source_1.bib/0000008211']"
"['source_1.bib/0000003881', 'source_1.bib/0000009029']"
"['source_1.bib/0000002794', 'source_1.bib/0000008485']"
"['source_1.bib/0000002159', 'source_1.bib/0000007155']"
"['source_1.bib/0000003443', 'source_1.bib/0000009042']"
"['source_1.bib/0000001850', 'source_1.bib/0000008824']"
"['source_1.bib/0000002155', 'source_1.bib/0000007336', 'source_1.bib/0000007377']"
"['source_1.bib/0000003341', 'source_1.bib/0000008836']"
"['source_1.bib/0000001844', 'source_1.bib/0000007353']"
"['source_1.bib/0000002400', 'source_1.bib/0000009068']"
"['source_1.bib/0000003375', 'source_1.bib/0000008995']"
"['source_1.bib/0000000677', 'source_1.bib/0000008866']"
"['source_1.bib/0000004192', 'source_1.bib/0000005715']"
"['source_1.bib/0000004519', 'source_1.bib/0000009078']"
"['source_1.bib/0000000522', 'source_1.bib/0000008908']"
"['source_1.bib/0000000843', 'source_1.bib/0000005747']"
"['source_1.bib/0000001557', 'source_1.bib/0000008675']"
"['source_1.bib/0000003110', 'source_1.bib/0000007095']"
"['source_1.bib/0000003078', 'source_1.bib/0000008628']"
"['source_1.bib/0000000693', 'source_1.bib/0000007574']"
"['source_1.bib/0000003804', 'source_1.bib/0000008291']"
"['source_1.bib/0000003689', 'source_1.bib/0000007515', 'source_1.bib/0000007624']"
"['source_1.bib/0000003387', 'source_1.bib/0000007154']"
"['source_1.bib/0000000815', 'source_1.bib/0000005646']"
"['source_1.bib/0000003748', 'source_1.bib/0000008893', 'source_1.bib/0000008937']"
"['source_1.bib/0000001095', 'source_1.bib/0000005974']"
"['source_1.bib/0000003389', 'source_1.bib/0000008382']"
"['source_1.bib/0000003232', 'source_1.bib/0000006029']"
"['source_1.bib/0000002032', 'source_1.bib/0000008085']"
"['source_1.bib/0000003289', 'source_1.bib/0000005030']"
"['source_1.bib/0000000597', 'source_1.bib/0000005485']"
"['source_1.bib/0000003668', 'source_1.bib/0000006419']"
"['source_1.bib/0000002555', 'source_1.bib/0000007189']"
"['source_1.bib/0000004312', 'source_1.bib/0000006835']"
"['source_1.bib/0000000353', 'source_1.bib/0000007781']"
"['source_1.bib/0000002580', 'source_1.bib/0000006971']"
"['source_1.bib/0000002260', 'source_1.bib/0000006725']"
"['source_1.bib/0000002625', 'source_1.bib/0000007956']"
"['source_1.bib/0000000696', 'source_1.bib/0000005297']"
"['source_1.bib/0000004639', 'source_1.bib/0000005931']"
"['source_1.bib/0000003576', 'source_1.bib/0000006678', 'source_1.bib/0000006850']"
"['source_1.bib/0000004366', 'source_1.bib/0000005188']"
"['source_1.bib/0000004685', 'source_1.bib/0000005392']"
"['source_1.bib/0000001084', 'source_1.bib/0000006586']"
"['source_1.bib/0000000933', 'source_1.bib/0000007068']"
"['source_1.bib/0000001318', 'source_1.bib/0000007251']"
"['source_1.bib/0000003329', 'source_1.bib/0000006724']"
"['source_1.bib/0000001340', 'source_1.bib/0000008410']"
"['source_1.bib/0000002620', 'source_1.bib/0000006090']"
"['source_1.bib/0000002940', 'source_1.bib/0000007301']"
"['source_1.bib/0000001504', 'source_1.bib/0000006007']"
"['source_1.bib/0000002755', 'source_1.bib/0000008611']"
"['source_1.bib/0000001990', 'source_1.bib/0000007442']"
"['source_1.bib/0000000634', 'source_1.bib/0000008315']"
"['source_1.bib/0000002901', 'source_1.bib/0000004987']"
"['source_1.bib/0000003351', 'source_1.bib/0000007910', 'source_1.bib/0000007961']"
"['source_1.bib/0000001147', 'source_1.bib/0000007017']"
"['source_1.bib/0000001000', 'source_1.bib/0000008142']"
"['source_1.bib/0000004292', 'source_1.bib/0000005745']"
"['source_1.bib/0000001911', 'source_1.bib/0000008043']"
"['source_1.bib/0000000751', 'source_1.bib/0000008589']"
"['source_1.bib/0000001068', 'source_1.bib/0000008622']"
"['source_1.bib/0000001646', 'source_1.bib/0000007722', 'source_1.bib/0000007777']"
"['source_1.bib/0000003681', 'source_1.bib/0000009043']"
"['source_1.bib/0000002905', 'source_1.bib/0000004899', 'source_1.bib/0000005602']"
"['source_1.bib/0000002993', 'source_1.bib/0000007185']"
"['source_1.bib/0000001530', 'source_1.bib/0000008168']"
"['source_1.bib/0000001388', 'source_1.bib/0000007708']"
"['source_1.bib/0000004636', 'source_1.bib/0000007827']"
"['source_1.bib/0000000557', 'source_1.bib/0000008303']"
"['source_1.bib/0000002460', 'source_1.bib/0000008144']"
"['source_1.bib/0000001732', 'source_1.bib/0000007030']"
"['source_1.bib/0000000585', 'source_1.bib/0000008506']"
"['source_1.bib/0000000424', 'source_1.bib/0000009085']"
"['source_1.bib/0000002988', 'source_1.bib/0000008108']"
"['source_1.bib/0000002636', 'source_1.bib/0000008301']"
"['source_1.bib/0000001794', 'source_1.bib/0000007190']"
"['source_1.bib/0000002750', 'source_1.bib/0000007799']"
"['source_1.bib/0000003203', 'source_1.bib/0000008101']"
"['source_1.bib/0000004705', 'source_1.bib/0000005414']"
"['source_1.bib/0000003549', 'source_1.bib/0000008516']"
"['source_1.bib/0000003969', 'source_1.bib/0000008231']"
"['source_1.bib/0000002021', 'source_1.bib/0000005965']"
