ID,orig_ID,orig_source,url,number,volume,year,doi,ENTRYTYPE,title,journal,author,pages,abstract,language,dblp_key
C_001694,001694,crossref,https://misq.umn.edu/privacy-concerns-and-data-sharing-in-the-internet-of-things-mixed-methods-evidence-from-connected-cars.html,4,45,2021,10.25300/MISQ/2021/14165,article,Privacy Concerns and Data Sharing in the Internet of Things: Mixed Methods Evidence from Connected Cars,MIS Quarterly,"Cichy, Patrick and Salge, Torsten Oliver and Kohli, Rajiv",1863--1892,"The Internet of Things (IoT) is increasingly transforming the way we work, live, and travel. IoT devices collect, store, analyze, and act upon a continuous stream of data as a by-product of everyday use. However, IoT devices need unrestricted data access to fully function. As such, they invade users’ virtual and physical space and raise far-reaching privacy challenges that are unlike those examined in other contexts. As advanced IoT devices, connected cars offer a unique setting to review and extend established theory and evidence on privacy and data sharing. Employing a sequential mixed methods design, we conducted an interview study (n=120), a survey study (n=333), and a field experiment (n=324) among car drivers to develop and validate a contextualized model of individuals’ data sharing decisions. Our findings from the three studies highlight the interplay between virtual and physical risks in shaping drivers’ privacy concerns and data sharing decisions—with information privacy and data security emerging as discrete yet closely interrelated concepts. Our findings also highlight the importance of psychological ownership, conceptualized as drivers’ feelings of possession toward their driving data, as an important addition to established privacy calculus models of data sharing. This novel perspective explains why individuals are reluctant to share even low-sensitivity data that do not raise privacy concerns. The psychological ownership perspective has implications for designing incentives for data-enabled services in ways that augment drivers’ self-efficacy and psychological ownership and thereby encourage them to share driving data. These insights help reconcile a fundamental tension among IoT users—how to avail the benefits of data enabled IoT devices while reducing the psychological costs associated with the sharing of personal data.",,
C_001695,001695,crossref,,4,45,2021,10.25300/MISQ/2021/15717,article,Examining the Neural Basis of Information Security Policy Violations: A Noninvasive Brain Stimulation Approach,MIS Quarterly,"Turel, Ofir and He, Qinghua and Wen, Yatong",1715--1744,"Nonmalicious information security policy (ISP) violations can cause organizations significant harm. Here, we aim to extend the understanding of why employees engage in such acts. A large body of ISP violation research is based on the tenet that people violate ISPs to obtain personal benefits, as explained by rational choice and expectancy theories. But this assumption has only been weakly tested, using mostly correlational approaches. Our objective is to improve the causal basis for this argument by using a noninvasive brain stimulation (NIBS) technique, which actually modulates brain activity in regions of the brain that process value/gain assessments. Therefore, it can substantially increase the claim of causality—that expected rewards lead to ISP violations. To do so, we build on expectancy theory and neuroscience knowledge to theorize why reducing the excitability of neurons in the left dorsolateral prefrontal cortex (L DLPFC) can lower the endorsement of ISP violations. We test this idea in four experiments in which we use a NIBS technique called high-definition direct current stimulation (HD-tDCS). Our findings support the assertion that the L DLPFC is likely involved in the expectancy theory of ISP violations, and that endorsing such violations can be experimentally adjusted with NIBS techniques. These findings extend the understanding of cybersecurity behaviors, improve the causal support for the common assumption made by rational choice theory studies that ISP violations are motivated through perceived benefits, point to the need to consider the L DLPFC in research on positively valenced (or attractive) technology-mediated actions, and pave the way for future use of brain stimulation techniques for stronger causality claims in information systems research.",,
C_001696,001696,crossref,https://misq.umn.edu/when-and-who-do-platform-companies-acquire-understanding-the-role-of-acquisitions-in-the-growth-of-platform-companies.html,4,45,2021,10.25300/MISQ/2022/16374,article,When and Who Do Platform Companies Acquire? Understanding the Role of Acquisitions in the Growth of Platform Companies,MIS Quarterly,"Miric, Milan and Pagani, Margherita and El Sawy, Omar A.",2159--2174,"The success of platform companies often depends on their ability to “scale” their customer and supplier base. Existing studies have focused on a variety of approaches that platforms may use to scale but have not systematically considered that platforms might acquire other companies as part of this growth strategy. In this paper, we study the acquisition patterns of digital platform companies and contrast these with the acquisition patterns of digital non-platform companies. We find that platform companies acquire earlier (shortly after founding) when compared with non-platform companies, and they often first acquire competing platform companies from the same market niche. As platform companies mature, they begin to acquire non-platform companies from other market niches. This contrasts with how acquisitions are made by non-platform companies, as shown in our analysis.",,
C_001697,001697,crossref,,1,46,2022,10.25300/MISQ/2022/14727,article,Managing Collective Enterprise Information Systems Compliance: A Social and Performance Management Context Perspective,MIS Quarterly,"Zhou, Jingmei and Fang, Yulin and Grover, Varun",71--100,"In today’s environment characterized by business dynamism and information technology (IT) advances, firms must frequently update their enterprise information systems (EIS) and their use policies to support changing business operations. In this context, users are challenged to maintain EIS compliance behavior by continuously learning new ways of using EIS. Furthermore, it is imperative to businesses that employees of a functional unit maintain EIS compliance behavior collectively, due to the interdependent nature of tasks that the unit needs to accomplish through EIS. However, it is particularly challenging to achieve such a collective level of EIS compliance, due to the difficulty that these employees may encounter in quickly learning updated EIS. It is, therefore, vital for firms to establish effective managerial principles to ensure collective EIS compliance of a functional unit in a dynamic environment. To address this challenge, this study develops a research model to explain collective EIS compliance by integrating theoretical lens on social context and performance management context with social capital theory. It proposes that social context, an organizational environment characterized by trust and support, positively affects collective EIS compliance by developing business–IT social capital that enhances mutual learning between business and IT personnel. Furthermore, the performance management context, an organizational environment characterized by discipline and “stretch,” is seen to have a direct and beneficial effect on collective EIS compliance as well as an indirect, moderating effect on the causal chain among social contexts, business–IT social capital, and collective EIS compliance. General empirical support for this research model is provided via a multiple-sourced survey of managers and employees of 159 functional units of 53 firms that use EIS, as well as their corresponding IT unit managers. The theoretical and practical implications of these findings are discussed.",,
C_001698,001698,crossref,,1,28,2004,10.2307/25148627,article,Back Matter,MIS Quarterly,,,,,
C_001699,001699,crossref,,1,32,2008,10.2307/25148824,article,Front Matter,MIS Quarterly,,,,,
C_001700,001700,crossref,,1,32,2008,10.2307/25148834,article,Back Matter,MIS Quarterly,,,,,
C_001701,001701,crossref,,4,32,2008,10.2307/25148875,article,Back Matter,MIS Quarterly,,,,,
C_001702,001702,crossref,,1,31,2007,10.2307/25148785,article,Back Matter,MIS Quarterly,,,,,
C_001703,001703,crossref,,2,29,2005,10.2307/25148684,article,Back Matter,MIS Quarterly,,,,,
C_001704,001704,crossref,,4,34,2010,10.2307/25750697,article,Front Matter,MIS Quarterly,,,,,
C_001705,001705,crossref,,1,35,2011,10.2307/23043484,article,Front Matter,MIS Quarterly,,,,,
C_001706,001706,crossref,,2,33,2009,10.2307/20650299,article,Back Matter,MIS Quarterly,,,,,
C_001707,001707,crossref,,3,31,2007,10.2307/25148809,article,Back Matter,MIS Quarterly,,,,,
C_001708,001708,crossref,,1,27,2003,10.2307/30036523,article,Back Matter,MIS Quarterly,,,,,
C_001709,001709,crossref,,2,32,2008,10.2307/25148836,article,Front Matter,MIS Quarterly,,,,,
C_001710,001710,crossref,,1,33,2009,10.2307/20650272,article,Front Matter,MIS Quarterly,,,,,
C_001711,001711,crossref,,3,33,2009,10.2307/20650314,article,Back Matter,MIS Quarterly,,,,,
C_001712,001712,crossref,,3,32,2008,10.2307/25148861,article,Back Matter,MIS Quarterly,,,,,
C_001713,001713,crossref,,2,30,2006,10.2307/25148736,article,Back Matter,MIS Quarterly,,,,,
C_001714,001714,crossref,,3,31,2007,10.2307/25148800,article,Front Matter,MIS Quarterly,,,,,
C_001715,001715,crossref,https://misq.umn.edu/reconciling-the-paradoxical-findings-of-choice-overload-through-an-analytical-lens.html,4,45,2021,10.25300/MISQ/2021/16954,article,Reconciling the Paradoxical Findings of Choice Overload Through an Analytical Lens,MIS Quarterly,"Zhang, Nan and Xu, Heng",1893--1920,"Too much of a good thing can be harmful. Choice overload, a compelling paradox in consumer psychology, exemplifies this notion with the idea that offering more product options could impede rather than improve consumer satisfaction, even when consumers are free to ignore any available option. After attracting intense interest in the past decades from multiple disciplines, research on choice overload has produced voluminous yet paradoxical findings that are widely perceived as inconsistent even at the meta-analytic level. This paper launches an interdisciplinary inquiry to resolve the inconsistencies on both the conceptual and empirical fronts. Specifically, we identified a surprising butrobust pattern among the existing empirical evidence for the choiceoverload effect and demonstrated through mathematical analysis and extensive simulation studies that the pattern would only likely emerge from one specific type of latent mechanism underlying the moderated choiceoverload effect. The paper discusses the research and practical implications of our findings—namely, the broad promise of analytical meta-analysis (an emerging area for the use of data analytics) and machine learning to address the widely recognized inconsistencies in social and behavioral sciences, and the unique and salient role of the information systems community in developing this new era of meta-analysis.",,
